Step,Value,Legend
431000.0,-4.919853000801182,Pos+CNN
432000.0,-5.020979515227981,Pos+CNN
433000.0,-5.025204120017729,Pos+CNN
434000.0,-4.99566012724316,Pos+CNN
435000.0,-4.948815224556845,Pos+CNN
436000.0,-4.934578708896324,Pos+CNN
437000.0,-4.90269805340451,Pos+CNN
438000.0,-4.959233797401765,Pos+CNN
439000.0,-5.029894005229126,Pos+CNN
440000.0,-4.949300162416248,Pos+CNN
441000.0,-4.903850077391138,Pos+CNN
442000.0,-4.833826004326788,Pos+CNN
443000.0,-4.809043087479894,Pos+CNN
444000.0,-4.787894874832585,Pos+CNN
445000.0,-4.789521478136854,Pos+CNN
446000.0,-4.757673630510224,Pos+CNN
447000.0,-4.712153413817019,Pos+CNN
448000.0,-4.712871936935677,Pos+CNN
449000.0,-4.673300513207485,Pos+CNN
450000.0,-4.605199655046652,Pos+CNN
451000.0,-4.714963261428536,Pos+CNN
452000.0,-4.68725974652758,Pos+CNN
453000.0,-4.692691728759917,Pos+CNN
454000.0,-4.734157873217918,Pos+CNN
455000.0,-4.692689189685806,Pos+CNN
456000.0,-4.729272076392922,Pos+CNN
457000.0,-4.6845425600404695,Pos+CNN
458000.0,-4.655838112321039,Pos+CNN
459000.0,-4.595634972326172,Pos+CNN
460000.0,-4.587550077347559,Pos+CNN
461000.0,-4.605605759057573,Pos+CNN
462000.0,-4.61345275038631,Pos+CNN
463000.0,-4.6267888447090355,Pos+CNN
464000.0,-4.628730585716381,Pos+CNN
465000.0,-4.5895835876614886,Pos+CNN
466000.0,-4.674952068343111,Pos+CNN
467000.0,-4.708665073408317,Pos+CNN
468000.0,-4.727306560147752,Pos+CNN
469000.0,-4.773329418595138,Pos+CNN
470000.0,-4.799156198512244,Pos+CNN
471000.0,-4.775179872046104,Pos+CNN
472000.0,-4.698240801367841,Pos+CNN
473000.0,-4.6776831094821265,Pos+CNN
474000.0,-4.591319806096949,Pos+CNN
475000.0,-4.576265353343981,Pos+CNN
476000.0,-4.546397798719995,Pos+CNN
477000.0,-4.511407255917631,Pos+CNN
478000.0,-4.516675525705368,Pos+CNN
479000.0,-4.451155844440394,Pos+CNN
480000.0,-4.425921004965719,Pos+CNN
481000.0,-4.424571720617092,Pos+CNN
482000.0,-4.414836388294122,Pos+CNN
483000.0,-4.372294348866752,Pos+CNN
484000.0,-4.381961057853162,Pos+CNN
485000.0,-4.348001790799585,Pos+CNN
486000.0,-4.3473127932548445,Pos+CNN
487000.0,-4.366111389660828,Pos+CNN
488000.0,-4.341276107500784,Pos+CNN
489000.0,-4.347316087640577,Pos+CNN
490000.0,-4.2831251723462245,Pos+CNN
491000.0,-4.29282068985196,Pos+CNN
492000.0,-4.410777221010302,Pos+CNN
493000.0,-4.479271749051279,Pos+CNN
494000.0,-4.49107709966329,Pos+CNN
495000.0,-4.4655717399727894,Pos+CNN
496000.0,-4.37870945708563,Pos+CNN
497000.0,-4.378262915887232,Pos+CNN
498000.0,-4.3238226361512195,Pos+CNN
499000.0,-4.406023442553192,Pos+CNN
500000.0,-4.402540746148799,Pos+CNN
501000.0,-4.401139437830006,Pos+CNN
502000.0,-4.3886661794699995,Pos+CNN
503000.0,-4.425359441198098,Pos+CNN
504000.0,-4.426642290442515,Pos+CNN
505000.0,-4.427256892228982,Pos+CNN
506000.0,-4.527241141199687,Pos+CNN
507000.0,-4.6281251540478445,Pos+CNN
508000.0,-4.611044300512628,Pos+CNN
509000.0,-4.582683199912656,Pos+CNN
510000.0,-4.5320271259117435,Pos+CNN
511000.0,-4.518958813477545,Pos+CNN
512000.0,-4.504498571358661,Pos+CNN
513000.0,-4.538596643698625,Pos+CNN
514000.0,-4.495021213102134,Pos+CNN
515000.0,-4.573016639110845,Pos+CNN
516000.0,-4.520990915874175,Pos+CNN
517000.0,-4.586548535417076,Pos+CNN
518000.0,-4.568516451091596,Pos+CNN
519000.0,-4.619885154637175,Pos+CNN
520000.0,-4.619076644051923,Pos+CNN
521000.0,-4.547076752717705,Pos+CNN
522000.0,-4.523942518620333,Pos+CNN
523000.0,-4.544495604405015,Pos+CNN
524000.0,-4.54019853757893,Pos+CNN
525000.0,-4.572972307828279,Pos+CNN
526000.0,-4.492932353134803,Pos+CNN
527000.0,-4.495155461659093,Pos+CNN
528000.0,-4.462209703155912,Pos+CNN
529000.0,-4.494732286082833,Pos+CNN
530000.0,-4.535404879122747,Pos+CNN
531000.0,-4.468385168270553,Pos+CNN
532000.0,-4.417343889612427,Pos+CNN
533000.0,-4.425665304255035,Pos+CNN
534000.0,-4.3685552010257735,Pos+CNN
535000.0,-4.317396074816953,Pos+CNN
536000.0,-4.341884361476802,Pos+CNN
537000.0,-4.330372070702461,Pos+CNN
538000.0,-4.332682908237895,Pos+CNN
539000.0,-4.322897455719982,Pos+CNN
540000.0,-4.3153157438302845,Pos+CNN
541000.0,-4.264210803825812,Pos+CNN
542000.0,-4.250285699311096,Pos+CNN
543000.0,-4.256860135620871,Pos+CNN
544000.0,-4.2793948696998125,Pos+CNN
545000.0,-4.201294378896554,Pos+CNN
546000.0,-4.280809981263677,Pos+CNN
547000.0,-4.240432848041404,Pos+CNN
548000.0,-4.246645434727164,Pos+CNN
549000.0,-4.252781566807029,Pos+CNN
550000.0,-4.259785079943118,Pos+CNN
551000.0,-4.24263986824714,Pos+CNN
552000.0,-4.248564625132329,Pos+CNN
553000.0,-4.235754959911937,Pos+CNN
554000.0,-4.5016315395378,Pos+CNN
555000.0,-4.457549158136624,Pos+CNN
556000.0,-4.513427818050533,Pos+CNN
557000.0,-4.607899626114987,Pos+CNN
558000.0,-4.588483319697848,Pos+CNN
559000.0,-4.555048941291538,Pos+CNN
560000.0,-4.550304506998568,Pos+CNN
561000.0,-4.532602065843586,Pos+CNN
562000.0,-4.474150580505661,Pos+CNN
563000.0,-4.52074057879361,Pos+CNN
564000.0,-4.536940140239367,Pos+CNN
565000.0,-4.487174551264814,Pos+CNN
566000.0,-4.433886041787815,Pos+CNN
567000.0,-4.4278966337642816,Pos+CNN
568000.0,-4.454673966039385,Pos+CNN
569000.0,-4.379680047686604,Pos+CNN
570000.0,-4.374495092772365,Pos+CNN
571000.0,-4.389382136420186,Pos+CNN
572000.0,-4.3646439193963875,Pos+CNN
573000.0,-4.374960154823053,Pos+CNN
574000.0,-4.332931431139517,Pos+CNN
575000.0,-4.28434786836779,Pos+CNN
576000.0,-4.290741784954588,Pos+CNN
577000.0,-4.336613097196117,Pos+CNN
578000.0,-4.336458701377143,Pos+CNN
579000.0,-4.405073040287473,Pos+CNN
580000.0,-4.365473842504361,Pos+CNN
581000.0,-4.396725888141594,Pos+CNN
582000.0,-4.354553718700182,Pos+CNN
583000.0,-4.325710302956366,Pos+CNN
584000.0,-4.279325932313094,Pos+CNN
585000.0,-4.2363868311510835,Pos+CNN
586000.0,-4.198817698925042,Pos+CNN
587000.0,-4.254708141417145,Pos+CNN
588000.0,-4.216511620893376,Pos+CNN
589000.0,-4.23955721370735,Pos+CNN
590000.0,-4.276857969927195,Pos+CNN
591000.0,-4.223953966179524,Pos+CNN
592000.0,-4.219088808382633,Pos+CNN
593000.0,-4.1802323727814645,Pos+CNN
594000.0,-4.184933613296138,Pos+CNN
595000.0,-4.252550936766464,Pos+CNN
596000.0,-4.2360151372120765,Pos+CNN
597000.0,-4.308707278338838,Pos+CNN
598000.0,-4.42610365480123,Pos+CNN
599000.0,-4.398165524139415,Pos+CNN
600000.0,-4.415309116371165,Pos+CNN
601000.0,-4.417813623817072,Pos+CNN
602000.0,-4.380850132930021,Pos+CNN
603000.0,-4.347911172902935,Pos+CNN
604000.0,-4.359263792739845,Pos+CNN
605000.0,-4.337988313388039,Pos+CNN
606000.0,-4.2886546964780985,Pos+CNN
607000.0,-4.229843466437824,Pos+CNN
608000.0,-4.235108876734096,Pos+CNN
609000.0,-4.261159633878531,Pos+CNN
610000.0,-4.22253003172028,Pos+CNN
611000.0,-4.230555217756336,Pos+CNN
612000.0,-4.259386763203969,Pos+CNN
613000.0,-4.224271927244851,Pos+CNN
614000.0,-4.283746840823709,Pos+CNN
615000.0,-4.283543082232841,Pos+CNN
616000.0,-4.244492528386702,Pos+CNN
617000.0,-4.236253545354208,Pos+CNN
618000.0,-4.240165741629283,Pos+CNN
619000.0,-4.247991305408414,Pos+CNN
620000.0,-4.249187392718254,Pos+CNN
621000.0,-4.278004358798589,Pos+CNN
622000.0,-4.298728312115679,Pos+CNN
623000.0,-4.310478111910591,Pos+CNN
624000.0,-4.279943527546903,Pos+CNN
625000.0,-4.303439103244753,Pos+CNN
626000.0,-4.312578094547054,Pos+CNN
627000.0,-4.39533433309973,Pos+CNN
628000.0,-4.366154707890666,Pos+CNN
629000.0,-4.428461086303812,Pos+CNN
630000.0,-4.412420545988559,Pos+CNN
631000.0,-4.34155288658998,Pos+CNN
632000.0,-4.376456572178389,Pos+CNN
633000.0,-4.416903243348218,Pos+CNN
634000.0,-4.4228873000452475,Pos+CNN
635000.0,-4.459441614013322,Pos+CNN
636000.0,-4.401458563673832,Pos+CNN
637000.0,-4.406394933814726,Pos+CNN
638000.0,-4.3864907030236475,Pos+CNN
639000.0,-4.353762859480894,Pos+CNN
640000.0,-4.32671670383061,Pos+CNN
641000.0,-4.332600526537028,Pos+CNN
642000.0,-4.3168050129207485,Pos+CNN
643000.0,-4.345019365851371,Pos+CNN
644000.0,-4.297095716227168,Pos+CNN
645000.0,-4.279453590728462,Pos+CNN
646000.0,-4.348243677076438,Pos+CNN
647000.0,-4.395543040120503,Pos+CNN
648000.0,-4.457422439475563,Pos+CNN
649000.0,-4.4207337449080955,Pos+CNN
650000.0,-4.3894809765202645,Pos+CNN
651000.0,-4.3367456285609505,Pos+CNN
652000.0,-4.376648917201262,Pos+CNN
653000.0,-4.335017039063519,Pos+CNN
654000.0,-4.3766436914590985,Pos+CNN
655000.0,-4.4566946588942,Pos+CNN
656000.0,-4.510409002983487,Pos+CNN
657000.0,-4.51175136487655,Pos+CNN
658000.0,-4.525363196580842,Pos+CNN
659000.0,-4.555990340477996,Pos+CNN
660000.0,-4.491407736200525,Pos+CNN
661000.0,-4.4829507736916465,Pos+CNN
662000.0,-4.460941325140731,Pos+CNN
663000.0,-4.424397621539335,Pos+CNN
664000.0,-4.376613047011441,Pos+CNN
665000.0,-4.4143281529082445,Pos+CNN
666000.0,-4.362403766537399,Pos+CNN
667000.0,-4.351283476167377,Pos+CNN
668000.0,-4.379633785429382,Pos+CNN
669000.0,-4.339197428112869,Pos+CNN
670000.0,-4.3375333244913445,Pos+CNN
671000.0,-4.3432760964381645,Pos+CNN
672000.0,-4.2969845984399875,Pos+CNN
673000.0,-4.2421383988181285,Pos+CNN
674000.0,-4.202963424201166,Pos+CNN
675000.0,-4.1961726157383,Pos+CNN
676000.0,-4.220073010334381,Pos+CNN
677000.0,-4.216047227897801,Pos+CNN
678000.0,-4.1948706423169675,Pos+CNN
679000.0,-4.148561806398629,Pos+CNN
680000.0,-4.213935949774681,Pos+CNN
681000.0,-4.25907180056323,Pos+CNN
682000.0,-4.2346411335277745,Pos+CNN
683000.0,-4.180986340683479,Pos+CNN
684000.0,-4.184164511213392,Pos+CNN
685000.0,-4.1353201505514035,Pos+CNN
686000.0,-4.107401765895232,Pos+CNN
687000.0,-4.079213684436407,Pos+CNN
688000.0,-4.0709453248529535,Pos+CNN
689000.0,-4.079936992364273,Pos+CNN
690000.0,-4.048985670681088,Pos+CNN
691000.0,-4.022667194546783,Pos+CNN
692000.0,-4.064898764972337,Pos+CNN
693000.0,-4.192984436045315,Pos+CNN
694000.0,-4.304311161623115,Pos+CNN
695000.0,-4.298161923007596,Pos+CNN
696000.0,-4.234582247496254,Pos+CNN
697000.0,-4.238315795910932,Pos+CNN
698000.0,-4.236339772045561,Pos+CNN
699000.0,-4.2207245728224025,Pos+CNN
700000.0,-4.222998395145638,Pos+CNN
701000.0,-4.227937938622304,Pos+CNN
702000.0,-4.2254912989925195,Pos+CNN
703000.0,-4.24431600677086,Pos+CNN
704000.0,-4.2301776228523,Pos+CNN
705000.0,-4.273342318064666,Pos+CNN
706000.0,-4.260682759076715,Pos+CNN
707000.0,-4.225935912649674,Pos+CNN
708000.0,-4.273859836354653,Pos+CNN
709000.0,-4.223394545724054,Pos+CNN
710000.0,-4.1992047083075414,Pos+CNN
711000.0,-4.206511890799879,Pos+CNN
712000.0,-4.242216054713254,Pos+CNN
713000.0,-4.221463317582756,Pos+CNN
714000.0,-4.184233821594975,Pos+CNN
715000.0,-4.164971297289976,Pos+CNN
716000.0,-4.1949325522191785,Pos+CNN
717000.0,-4.218849841196049,Pos+CNN
718000.0,-4.225599700477495,Pos+CNN
719000.0,-4.281199440909857,Pos+CNN
720000.0,-4.2541482073821255,Pos+CNN
721000.0,-4.270249939125751,Pos+CNN
722000.0,-4.237237699184692,Pos+CNN
723000.0,-4.20505883195617,Pos+CNN
724000.0,-4.284644633568201,Pos+CNN
725000.0,-4.233545427059163,Pos+CNN
726000.0,-4.251763175237454,Pos+CNN
727000.0,-4.282551343036555,Pos+CNN
728000.0,-4.406152466985802,Pos+CNN
729000.0,-4.358832149754523,Pos+CNN
730000.0,-4.32429328322215,Pos+CNN
731000.0,-4.33335575681739,Pos+CNN
732000.0,-4.2852561867308845,Pos+CNN
733000.0,-4.250086130327842,Pos+CNN
734000.0,-4.220187638745227,Pos+CNN
735000.0,-4.160606360254926,Pos+CNN
736000.0,-4.256868649549614,Pos+CNN
737000.0,-4.256649433151845,Pos+CNN
738000.0,-4.213579251018332,Pos+CNN
739000.0,-4.1837663511085585,Pos+CNN
740000.0,-4.14050056801892,Pos+CNN
741000.0,-4.092920145922143,Pos+CNN
742000.0,-4.151309126075682,Pos+CNN
743000.0,-4.1471833346125955,Pos+CNN
744000.0,-4.207579819355964,Pos+CNN
745000.0,-4.1593075927047245,Pos+CNN
746000.0,-4.164648473178437,Pos+CNN
747000.0,-4.131047049084639,Pos+CNN
748000.0,-4.116678036226202,Pos+CNN
749000.0,-4.094398378456335,Pos+CNN
750000.0,-4.048043983348673,Pos+CNN
751000.0,-4.062166432847621,Pos+CNN
752000.0,-4.128038518920084,Pos+CNN
753000.0,-4.130538069834126,Pos+CNN
754000.0,-4.144681914099377,Pos+CNN
755000.0,-4.132609459038481,Pos+CNN
756000.0,-4.195736304583262,Pos+CNN
757000.0,-4.150714453934635,Pos+CNN
758000.0,-4.085815769468799,Pos+CNN
759000.0,-4.041085780594053,Pos+CNN
760000.0,-4.005335614965992,Pos+CNN
761000.0,-3.9834141925894273,Pos+CNN
762000.0,-3.9564261382944284,Pos+CNN
763000.0,-3.977734894436653,Pos+CNN
764000.0,-3.936538388667457,Pos+CNN
765000.0,-3.973184460223769,Pos+CNN
766000.0,-3.968868529925746,Pos+CNN
767000.0,-4.049021218541764,Pos+CNN
768000.0,-4.061297082510916,Pos+CNN
769000.0,-4.078523103820245,Pos+CNN
770000.0,-4.055125052934501,Pos+CNN
771000.0,-4.063853137140803,Pos+CNN
772000.0,-4.080864714406992,Pos+CNN
773000.0,-4.0521699155190705,Pos+CNN
774000.0,-4.026837160843428,Pos+CNN
775000.0,-4.035735929136401,Pos+CNN
776000.0,-4.061714096783279,Pos+CNN
777000.0,-4.119579887114709,Pos+CNN
778000.0,-4.142399210668214,Pos+CNN
779000.0,-4.1029919743436345,Pos+CNN
780000.0,-4.117188374390491,Pos+CNN
781000.0,-4.109449037095679,Pos+CNN
782000.0,-4.09802121100002,Pos+CNN
783000.0,-4.054984729173927,Pos+CNN
784000.0,-4.025663372525564,Pos+CNN
785000.0,-4.0138453213538146,Pos+CNN
786000.0,-4.002029255008414,Pos+CNN
787000.0,-3.9570981733271764,Pos+CNN
788000.0,-3.939885094628316,Pos+CNN
789000.0,-3.9081134727818796,Pos+CNN
790000.0,-3.9088304931582885,Pos+CNN
791000.0,-3.913746143373726,Pos+CNN
792000.0,-3.8667614576650005,Pos+CNN
793000.0,-3.8738319865426147,Pos+CNN
794000.0,-3.8827838532112726,Pos+CNN
795000.0,-3.8445734153572273,Pos+CNN
796000.0,-3.8321547082925216,Pos+CNN
797000.0,-3.8657488657306787,Pos+CNN
798000.0,-3.845170470238487,Pos+CNN
799000.0,-3.8235219096667787,Pos+CNN
800000.0,-3.8487025923282765,Pos+CNN
801000.0,-3.827046953182749,Pos+CNN
802000.0,-3.8222981039824737,Pos+CNN
803000.0,-3.8658330477213383,Pos+CNN
804000.0,-3.901872745661809,Pos+CNN
805000.0,-3.872510466906856,Pos+CNN
806000.0,-3.8740470968055316,Pos+CNN
807000.0,-3.878995650435409,Pos+CNN
808000.0,-3.9018777666029085,Pos+CNN
809000.0,-3.943186842864743,Pos+CNN
810000.0,-4.007234366032175,Pos+CNN
811000.0,-4.017442911593176,Pos+CNN
812000.0,-4.029151065390959,Pos+CNN
813000.0,-4.035777046362134,Pos+CNN
814000.0,-4.017331997926626,Pos+CNN
815000.0,-4.060699673848166,Pos+CNN
816000.0,-4.044841156143917,Pos+CNN
817000.0,-4.049457327973867,Pos+CNN
818000.0,-4.046527067452097,Pos+CNN
819000.0,-4.150629218069665,Pos+CNN
820000.0,-4.172860764330183,Pos+CNN
821000.0,-4.221025363328335,Pos+CNN
822000.0,-4.253247472580436,Pos+CNN
823000.0,-4.2553267104321275,Pos+CNN
824000.0,-4.249193704302001,Pos+CNN
825000.0,-4.214813290403429,Pos+CNN
826000.0,-4.216432602651751,Pos+CNN
827000.0,-4.16523928033853,Pos+CNN
828000.0,-4.106763609828226,Pos+CNN
829000.0,-4.127508636467247,Pos+CNN
830000.0,-4.185492178146998,Pos+CNN
831000.0,-4.330646122820886,Pos+CNN
832000.0,-4.286663851202851,Pos+CNN
833000.0,-4.306119578091561,Pos+CNN
834000.0,-4.262517414647188,Pos+CNN
835000.0,-4.238761091281924,Pos+CNN
836000.0,-4.234516112851556,Pos+CNN
837000.0,-4.2331233445853815,Pos+CNN
838000.0,-4.229130165065158,Pos+CNN
839000.0,-4.246976730694956,Pos+CNN
840000.0,-4.199027816054282,Pos+CNN
841000.0,-4.142946519074047,Pos+CNN
842000.0,-4.168679237103804,Pos+CNN
843000.0,-4.221723222483721,Pos+CNN
844000.0,-4.188012747528206,Pos+CNN
845000.0,-4.132073018087892,Pos+CNN
846000.0,-4.124214105285457,Pos+CNN
847000.0,-4.096778662853826,Pos+CNN
848000.0,-4.068753344079573,Pos+CNN
849000.0,-4.039303077407363,Pos+CNN
850000.0,-4.007812226305702,Pos+CNN
851000.0,-3.9491606973268425,Pos+CNN
852000.0,-3.962568922989065,Pos+CNN
853000.0,-3.9741022943902706,Pos+CNN
854000.0,-4.018361352034038,Pos+CNN
855000.0,-4.089033207337304,Pos+CNN
856000.0,-4.033181302734446,Pos+CNN
857000.0,-4.055977141200324,Pos+CNN
858000.0,-4.072512958021838,Pos+CNN
859000.0,-4.058282237145588,Pos+CNN
860000.0,-4.054499161093057,Pos+CNN
861000.0,-4.015492974972913,Pos+CNN
862000.0,-4.1310955368413325,Pos+CNN
863000.0,-4.087032951790801,Pos+CNN
864000.0,-4.108496385797635,Pos+CNN
865000.0,-4.1128441056465475,Pos+CNN
866000.0,-4.128908123852074,Pos+CNN
867000.0,-4.150718561775681,Pos+CNN
868000.0,-4.218900607396004,Pos+CNN
869000.0,-4.224758388648824,Pos+CNN
870000.0,-4.206654312161482,Pos+CNN
871000.0,-4.172454406669222,Pos+CNN
872000.0,-4.1911777251541205,Pos+CNN
873000.0,-4.148439472307822,Pos+CNN
874000.0,-4.134166695794024,Pos+CNN
875000.0,-4.123329022739857,Pos+CNN
876000.0,-4.0730606300173235,Pos+CNN
877000.0,-4.016657392522805,Pos+CNN
878000.0,-4.039776959343808,Pos+CNN
879000.0,-4.014797062086914,Pos+CNN
880000.0,-3.9733284253750853,Pos+CNN
881000.0,-3.9468728166749956,Pos+CNN
882000.0,-4.070980386816893,Pos+CNN
883000.0,-4.056010557253423,Pos+CNN
884000.0,-4.119505104807317,Pos+CNN
885000.0,-4.121966815509333,Pos+CNN
886000.0,-4.071371616613902,Pos+CNN
887000.0,-4.020947371529973,Pos+CNN
888000.0,-3.9570902018517895,Pos+CNN
889000.0,-3.972834372255416,Pos+CNN
890000.0,-3.9313135251865297,Pos+CNN
891000.0,-3.9303463200919064,Pos+CNN
892000.0,-3.9291864817522586,Pos+CNN
893000.0,-3.8677611227754243,Pos+CNN
894000.0,-3.9948905350891066,Pos+CNN
895000.0,-4.037829752765194,Pos+CNN
896000.0,-4.0650736353814505,Pos+CNN
897000.0,-4.122493738822033,Pos+CNN
898000.0,-4.090795619435405,Pos+CNN
899000.0,-4.051038183758587,Pos+CNN
900000.0,-3.9962866962854404,Pos+CNN
901000.0,-3.9875191000957413,Pos+CNN
902000.0,-3.995356260783093,Pos+CNN
903000.0,-3.954343869382427,Pos+CNN
904000.0,-4.09833850700614,Pos+CNN
905000.0,-4.106209090620371,Pos+CNN
906000.0,-4.253259051548032,Pos+CNN
907000.0,-4.292764873575428,Pos+CNN
908000.0,-4.248064025946157,Pos+CNN
909000.0,-4.219435379378311,Pos+CNN
910000.0,-4.18620705723633,Pos+CNN
911000.0,-4.172923935590944,Pos+CNN
912000.0,-4.132551652671718,Pos+CNN
913000.0,-4.0958863450663605,Pos+CNN
914000.0,-4.0306255833207025,Pos+CNN
915000.0,-4.050708808015141,Pos+CNN
916000.0,-4.037553536529179,Pos+CNN
917000.0,-4.038535952819481,Pos+CNN
918000.0,-4.007296401501138,Pos+CNN
919000.0,-3.970404746461329,Pos+CNN
920000.0,-3.9701442323247553,Pos+CNN
921000.0,-3.9529018145813506,Pos+CNN
922000.0,-4.0133312220288575,Pos+CNN
923000.0,-3.960465607163071,Pos+CNN
924000.0,-3.964561915656846,Pos+CNN
925000.0,-3.97369892741032,Pos+CNN
926000.0,-4.014197645361703,Pos+CNN
927000.0,-3.987512178109792,Pos+CNN
928000.0,-3.922495416345568,Pos+CNN
929000.0,-3.8989876518301694,Pos+CNN
930000.0,-3.9446921417285905,Pos+CNN
931000.0,-3.8888569777917277,Pos+CNN
932000.0,-3.8700424810673635,Pos+CNN
933000.0,-3.9294505895579404,Pos+CNN
934000.0,-3.9797724030747332,Pos+CNN
935000.0,-3.9636758432008428,Pos+CNN
936000.0,-3.981146686470183,Pos+CNN
937000.0,-3.9129372353711616,Pos+CNN
938000.0,-3.9319976289660676,Pos+CNN
939000.0,-3.9541872296344636,Pos+CNN
940000.0,-3.9901510830651548,Pos+CNN
941000.0,-3.9761456289027417,Pos+CNN
942000.0,-3.9784249639737177,Pos+CNN
943000.0,-4.028736556313057,Pos+CNN
944000.0,-4.027106812104124,Pos+CNN
945000.0,-4.028303217867326,Pos+CNN
946000.0,-3.9892627560897127,Pos+CNN
947000.0,-3.979395806353617,Pos+CNN
948000.0,-4.0158323909672715,Pos+CNN
949000.0,-3.995698337012627,Pos+CNN
950000.0,-4.00547467275599,Pos+CNN
951000.0,-4.065571837364955,Pos+CNN
952000.0,-4.08899831980701,Pos+CNN
953000.0,-4.180444242554148,Pos+CNN
954000.0,-4.253161408401905,Pos+CNN
955000.0,-4.252176454665769,Pos+CNN
956000.0,-4.24607147619365,Pos+CNN
957000.0,-4.270303213129207,Pos+CNN
958000.0,-4.27901724711386,Pos+CNN
959000.0,-4.240842842544727,Pos+CNN
960000.0,-4.201153801194163,Pos+CNN
961000.0,-4.259233017758295,Pos+CNN
962000.0,-4.276901645457722,Pos+CNN
963000.0,-4.309018539236166,Pos+CNN
964000.0,-4.39338345776386,Pos+CNN
965000.0,-4.454623632409847,Pos+CNN
966000.0,-4.467682107428454,Pos+CNN
967000.0,-4.422631844811395,Pos+CNN
968000.0,-4.426520422782617,Pos+CNN
969000.0,-4.369367718599053,Pos+CNN
970000.0,-4.398650067951999,Pos+CNN
971000.0,-4.3777373661710675,Pos+CNN
972000.0,-4.36040882553738,Pos+CNN
973000.0,-4.3038348006385325,Pos+CNN
974000.0,-4.273758815210945,Pos+CNN
975000.0,-4.290371253249836,Pos+CNN
976000.0,-4.335813485036197,Pos+CNN
977000.0,-4.363080203858423,Pos+CNN
978000.0,-4.525668981980321,Pos+CNN
979000.0,-4.499712881590411,Pos+CNN
980000.0,-4.474575734424801,Pos+CNN
981000.0,-4.404906834635933,Pos+CNN
982000.0,-4.4415640922388535,Pos+CNN
983000.0,-4.410290238003039,Pos+CNN
984000.0,-4.419690820478498,Pos+CNN
985000.0,-4.3788126212934095,Pos+CNN
986000.0,-4.340113646532145,Pos+CNN
987000.0,-4.31337973515967,Pos+CNN
988000.0,-4.314756413188979,Pos+CNN
989000.0,-4.343205613785023,Pos+CNN
990000.0,-4.417582474895699,Pos+CNN
991000.0,-4.50775543512003,Pos+CNN
992000.0,-4.443340020160293,Pos+CNN
993000.0,-4.479587120752925,Pos+CNN
994000.0,-4.5268760132733235,Pos+CNN
995000.0,-4.513095941895852,Pos+CNN
996000.0,-4.431955908156315,Pos+CNN
997000.0,-4.46252581446969,Pos+CNN
998000.0,-4.38946358681841,Pos+CNN
999000.0,-4.294622301112286,Pos+CNN
1000000.0,-4.255865340529023,Pos+CNN
1001000.0,-4.203026371045143,Pos+CNN
1002000.0,-4.266096163790494,Pos+CNN
1003000.0,-4.203323803892748,Pos+CNN
1004000.0,-4.258351433697806,Pos+CNN
1005000.0,-4.259775717062049,Pos+CNN
1006000.0,-4.275685313395837,Pos+CNN
1007000.0,-4.259421482582459,Pos+CNN
1008000.0,-4.241877265924803,Pos+CNN
1009000.0,-4.2062168228098376,Pos+CNN
1010000.0,-4.184657822260776,Pos+CNN
1011000.0,-4.182792327502413,Pos+CNN
1012000.0,-4.251968851302158,Pos+CNN
1013000.0,-4.3234651715391745,Pos+CNN
1014000.0,-4.306493937898892,Pos+CNN
1015000.0,-4.296738532118754,Pos+CNN
1016000.0,-4.2373412684461655,Pos+CNN
1017000.0,-4.19195914507589,Pos+CNN
1018000.0,-4.161721756345503,Pos+CNN
1019000.0,-4.152355015051512,Pos+CNN
1020000.0,-4.098102506780168,Pos+CNN
1021000.0,-4.0597306608601045,Pos+CNN
1022000.0,-4.0685057931613375,Pos+CNN
1023000.0,-4.092898539582677,Pos+CNN
1024000.0,-4.1085947466748935,Pos+CNN
1025000.0,-4.2165889767025995,Pos+CNN
1026000.0,-4.271356632893714,Pos+CNN
1027000.0,-4.27661385541773,Pos+CNN
1028000.0,-4.312074010425164,Pos+CNN
1029000.0,-4.362226320913122,Pos+CNN
1030000.0,-4.364825210899264,Pos+CNN
1031000.0,-4.332893931700431,Pos+CNN
1032000.0,-4.331211073837638,Pos+CNN
1033000.0,-4.377610477268559,Pos+CNN
1034000.0,-4.453089232084025,Pos+CNN
1035000.0,-4.402633542910244,Pos+CNN
1036000.0,-4.342739321132774,Pos+CNN
1037000.0,-4.3000951791537405,Pos+CNN
1038000.0,-4.260995957801339,Pos+CNN
1039000.0,-4.264309279990313,Pos+CNN
1040000.0,-4.260315298267713,Pos+CNN
1041000.0,-4.3019515328279,Pos+CNN
1042000.0,-4.304458068811627,Pos+CNN
1043000.0,-4.2692998912469,Pos+CNN
1044000.0,-4.230291779161361,Pos+CNN
1045000.0,-4.402651010508163,Pos+CNN
1046000.0,-4.417836810774686,Pos+CNN
1047000.0,-4.341673440084584,Pos+CNN
1048000.0,-4.3329133898302326,Pos+CNN
1049000.0,-4.319649544832129,Pos+CNN
1050000.0,-4.293110941949653,Pos+CNN
1051000.0,-4.270855182755002,Pos+CNN
1052000.0,-4.260094863802799,Pos+CNN
1053000.0,-4.289769835769214,Pos+CNN
1054000.0,-4.340776763483011,Pos+CNN
1055000.0,-4.344202369469322,Pos+CNN
1056000.0,-4.397941161709052,Pos+CNN
1057000.0,-4.380498837472171,Pos+CNN
