Step,Value,Legend
2956000.0,-3.722820085164634,No motion
2957000.0,-3.7994739808468934,No motion
2958000.0,-3.7525931405959003,No motion
2959000.0,-3.7343436119497415,No motion
2960000.0,-3.694781144029256,No motion
2961000.0,-3.6938591635108375,No motion
2962000.0,-3.681896913457549,No motion
2963000.0,-3.671123875169163,No motion
2964000.0,-3.6345435324696647,No motion
2965000.0,-3.6987138873555807,No motion
2966000.0,-3.6965058398154995,No motion
2967000.0,-3.6825662299307425,No motion
2968000.0,-3.68139833332068,No motion
2969000.0,-3.6370544474812148,No motion
2970000.0,-3.623129955869636,No motion
2971000.0,-3.5951139910465826,No motion
2972000.0,-3.6273019655817778,No motion
2973000.0,-3.589374598568711,No motion
2974000.0,-3.5453281580117655,No motion
2975000.0,-3.5193546106191422,No motion
2976000.0,-3.5337045346978653,No motion
2977000.0,-3.5448949245134176,No motion
2978000.0,-3.504368880604031,No motion
2979000.0,-3.5532046777542496,No motion
2980000.0,-3.5589799673765166,No motion
2981000.0,-3.5077030938703615,No motion
2982000.0,-3.477381279840753,No motion
2983000.0,-3.598594308133872,No motion
2984000.0,-3.5752225460848748,No motion
2985000.0,-3.5530364190667334,No motion
2986000.0,-3.5665006450189143,No motion
2987000.0,-3.566278642495904,No motion
2988000.0,-3.593778428213211,No motion
2989000.0,-3.559551542935363,No motion
2990000.0,-3.586293199301473,No motion
2991000.0,-3.528254381526188,No motion
2992000.0,-3.5090876083803595,No motion
2993000.0,-3.547326203005592,No motion
2994000.0,-3.595368947611477,No motion
2995000.0,-3.5625974513341134,No motion
2996000.0,-3.550083495019544,No motion
2997000.0,-3.507995446519787,No motion
2998000.0,-3.4886962691912036,No motion
2999000.0,-3.509745140271438,No motion
3000000.0,-3.51086596889019,No motion
3001000.0,-3.493588761792421,No motion
3002000.0,-3.5460870866880296,No motion
3003000.0,-3.5356272910694484,No motion
3004000.0,-3.5597478401588596,No motion
3005000.0,-3.505668216877265,No motion
3006000.0,-3.577555707331925,No motion
3007000.0,-3.5757966048266567,No motion
3008000.0,-3.6365106589008147,No motion
3009000.0,-3.6267278534261718,No motion
3010000.0,-3.5677448714756883,No motion
3011000.0,-3.5749853506420775,No motion
3012000.0,-3.548313579161762,No motion
3013000.0,-3.5556679359473873,No motion
3014000.0,-3.559715767883081,No motion
3015000.0,-3.499351913902837,No motion
3016000.0,-3.4988311871041793,No motion
3017000.0,-3.536934557253365,No motion
3018000.0,-3.5741843278800767,No motion
3019000.0,-3.6249315361992074,No motion
3020000.0,-3.6386714815869703,No motion
3021000.0,-3.6102446156527632,No motion
3022000.0,-3.6555510665870443,No motion
3023000.0,-3.663660439908693,No motion
3024000.0,-3.6152753963144426,No motion
3025000.0,-3.6118212945628376,No motion
3026000.0,-3.650107259253641,No motion
3027000.0,-3.5957143673946272,No motion
3028000.0,-3.5987253061103144,No motion
3029000.0,-3.5722999808797193,No motion
3030000.0,-3.5560010895856724,No motion
3031000.0,-3.5203039918782393,No motion
3032000.0,-3.584170117052394,No motion
3033000.0,-3.6301293148283142,No motion
3034000.0,-3.5982394243279874,No motion
3035000.0,-3.6645024084796303,No motion
3036000.0,-3.738441623306503,No motion
3037000.0,-3.761642604274967,No motion
3038000.0,-3.73030239119455,No motion
3039000.0,-3.7466864415566974,No motion
3040000.0,-3.7803455667826347,No motion
3041000.0,-3.757887352831778,No motion
3042000.0,-3.7581539887798194,No motion
3043000.0,-3.766403601734017,No motion
3044000.0,-3.797601415574318,No motion
3045000.0,-3.7616404693988734,No motion
3046000.0,-3.808065482138036,No motion
3047000.0,-3.8011239337429568,No motion
3048000.0,-3.771836400939018,No motion
3049000.0,-3.7693147131476215,No motion
3050000.0,-3.7735123371322694,No motion
3051000.0,-3.789354609298483,No motion
3052000.0,-3.7881553853605063,No motion
3053000.0,-3.89193382767848,No motion
3054000.0,-3.885873744513703,No motion
3055000.0,-3.8641137243755725,No motion
3056000.0,-3.8174893779929144,No motion
3057000.0,-3.79783710710276,No motion
3058000.0,-3.770926726147189,No motion
3059000.0,-3.721260940701188,No motion
3060000.0,-3.72933336882482,No motion
3061000.0,-3.7278671796049228,No motion
3062000.0,-3.7053311972001466,No motion
3063000.0,-3.6774917456279503,No motion
3064000.0,-3.6781435064605668,No motion
3065000.0,-3.6621404697026017,No motion
3066000.0,-3.6099474905976594,No motion
3067000.0,-3.615373370557675,No motion
3068000.0,-3.6124818659168154,No motion
3069000.0,-3.6794945199812044,No motion
3070000.0,-3.6908272871919827,No motion
3071000.0,-3.704326932735338,No motion
3072000.0,-3.6905532259262994,No motion
3073000.0,-3.7119900822233682,No motion
3074000.0,-3.6756923454614427,No motion
3075000.0,-3.699660647385453,No motion
3076000.0,-3.704857106059271,No motion
3077000.0,-3.6665654850969753,No motion
3078000.0,-3.629265193077081,No motion
3079000.0,-3.632539949551767,No motion
3080000.0,-3.593941616663107,No motion
3081000.0,-3.617940739061763,No motion
3082000.0,-3.6399810428450636,No motion
3083000.0,-3.632397173770132,No motion
3084000.0,-3.6161801208868316,No motion
3085000.0,-3.614876868359641,No motion
3086000.0,-3.686074395905709,No motion
3087000.0,-3.6825452694636955,No motion
3088000.0,-3.6539542880530416,No motion
3089000.0,-3.69782157704547,No motion
3090000.0,-3.66507421500533,No motion
3091000.0,-3.631626693792112,No motion
3092000.0,-3.6089264034903237,No motion
3093000.0,-3.653678924410778,No motion
3094000.0,-3.6113083174236373,No motion
3095000.0,-3.614990633714931,No motion
3096000.0,-3.5737380245221653,No motion
3097000.0,-3.5540027634251463,No motion
3098000.0,-3.5775797858984206,No motion
3099000.0,-3.641739760875045,No motion
3100000.0,-3.6427100691073853,No motion
3101000.0,-3.6350239617854387,No motion
3102000.0,-3.6468825020460813,No motion
3103000.0,-3.6526596599981294,No motion
3104000.0,-3.6380329302407155,No motion
3105000.0,-3.6237109942122308,No motion
3106000.0,-3.6820893387734697,No motion
3107000.0,-3.7343224620523867,No motion
3108000.0,-3.7102567095476067,No motion
3109000.0,-3.6945744943590753,No motion
3110000.0,-3.6909587743255696,No motion
3111000.0,-3.6953801377867204,No motion
3112000.0,-3.6768265387457424,No motion
3113000.0,-3.7443295588085777,No motion
3114000.0,-3.714932948002243,No motion
3115000.0,-3.699073271122151,No motion
3116000.0,-3.678474551795169,No motion
3117000.0,-3.685618281404507,No motion
3118000.0,-3.667606920041954,No motion
3119000.0,-3.676654507255951,No motion
3120000.0,-3.6439769556716874,No motion
3121000.0,-3.627107492691875,No motion
3122000.0,-3.58703129095462,No motion
3123000.0,-3.6336735980957315,No motion
3124000.0,-3.593297760922421,No motion
3125000.0,-3.6032015355197324,No motion
3126000.0,-3.581591709273989,No motion
3127000.0,-3.5417731072773915,No motion
3128000.0,-3.633795870637582,No motion
3129000.0,-3.596677905947866,No motion
3130000.0,-3.5883486989134123,No motion
3131000.0,-3.5390685286962875,No motion
3132000.0,-3.4961664848031293,No motion
3133000.0,-3.5175342722611234,No motion
3134000.0,-3.634072796074825,No motion
3135000.0,-3.653826799779995,No motion
3136000.0,-3.6363668664796855,No motion
3137000.0,-3.6532056543507694,No motion
3138000.0,-3.6636572919899817,No motion
3139000.0,-3.6892356187585857,No motion
3140000.0,-3.688740081087716,No motion
3141000.0,-3.777467182448674,No motion
3142000.0,-3.7444507187730176,No motion
3143000.0,-3.709873830360154,No motion
3144000.0,-3.680786720243971,No motion
3145000.0,-3.6825274087602757,No motion
3146000.0,-3.6507970854375875,No motion
3147000.0,-3.618912488867582,No motion
3148000.0,-3.622706191854928,No motion
3149000.0,-3.621090857447576,No motion
3150000.0,-3.606364112941744,No motion
3151000.0,-3.762081611907389,No motion
3152000.0,-3.9027543438654257,No motion
3153000.0,-3.8785838002485096,No motion
3154000.0,-3.9401360441044924,No motion
3155000.0,-3.9524410609758056,No motion
3156000.0,-3.9585710249481942,No motion
3157000.0,-3.891798906329416,No motion
3158000.0,-3.8436974248915767,No motion
3159000.0,-3.8057621144799754,No motion
3160000.0,-3.753267609315211,No motion
3161000.0,-3.71750932442669,No motion
3162000.0,-3.6865301413550746,No motion
3163000.0,-3.6577696233048074,No motion
3164000.0,-3.68557948446287,No motion
3165000.0,-3.7158568704844774,No motion
3166000.0,-3.6798137828196285,No motion
3167000.0,-3.6540051305553254,No motion
3168000.0,-3.6367757244952412,No motion
3169000.0,-3.6178091811980306,No motion
3170000.0,-3.599818538174353,No motion
3171000.0,-3.5774388621430155,No motion
3172000.0,-3.6174393708180914,No motion
3173000.0,-3.6287637952901877,No motion
3174000.0,-3.5958908978840767,No motion
3175000.0,-3.566755723412236,No motion
3176000.0,-3.6050400275812846,No motion
3177000.0,-3.546903828967113,No motion
3178000.0,-3.5668319753597917,No motion
3179000.0,-3.564342222333074,No motion
3180000.0,-3.6107498880566307,No motion
3181000.0,-3.6286505135421048,No motion
3182000.0,-3.5989852655825896,No motion
3183000.0,-3.5962328030122306,No motion
3184000.0,-3.611283349770341,No motion
3185000.0,-3.626903424053522,No motion
3186000.0,-3.6821415572560583,No motion
3187000.0,-3.692342152370703,No motion
3188000.0,-3.6783349480877394,No motion
3189000.0,-3.631627151202914,No motion
3190000.0,-3.6120871835849373,No motion
3191000.0,-3.5854286399688924,No motion
3192000.0,-3.5687111263321114,No motion
3193000.0,-3.6887115679784577,No motion
3194000.0,-3.6799809098714356,No motion
3195000.0,-3.7186508936137037,No motion
3196000.0,-3.6642169599063767,No motion
3197000.0,-3.6732740901024337,No motion
3198000.0,-3.7142963406449194,No motion
3199000.0,-3.671438073829348,No motion
3200000.0,-3.713397915094851,No motion
3201000.0,-3.6757577878070578,No motion
3202000.0,-3.6564162761709165,No motion
3203000.0,-3.616897628824315,No motion
3204000.0,-3.6055591541671568,No motion
3205000.0,-3.629257922990781,No motion
3206000.0,-3.6167064600611516,No motion
3207000.0,-3.5827045806997564,No motion
3208000.0,-3.595976232520329,No motion
3209000.0,-3.662084274570155,No motion
3210000.0,-3.6925048315783418,No motion
3211000.0,-3.664086579287755,No motion
3212000.0,-3.6598364224577664,No motion
3213000.0,-3.6565279409306726,No motion
3214000.0,-3.6496904803083945,No motion
3215000.0,-3.615653159929144,No motion
3216000.0,-3.6068204368920984,No motion
3217000.0,-3.5437017360809713,No motion
3218000.0,-3.5532978172609315,No motion
3219000.0,-3.5655509676271326,No motion
3220000.0,-3.604520857676562,No motion
3221000.0,-3.5925782296334323,No motion
3222000.0,-3.568410343389798,No motion
3223000.0,-3.5924845905483114,No motion
3224000.0,-3.6656912478617163,No motion
3225000.0,-3.6475665069789454,No motion
3226000.0,-3.689938056698663,No motion
3227000.0,-3.6582427629030363,No motion
3228000.0,-3.752547607599376,No motion
3229000.0,-3.7984920903938457,No motion
3230000.0,-3.759421012466408,No motion
3231000.0,-3.7673780705352566,No motion
3232000.0,-3.7688342369128214,No motion
3233000.0,-3.7386563752792776,No motion
3234000.0,-3.839988379475214,No motion
3235000.0,-3.809725210425159,No motion
3236000.0,-3.8270585309357,No motion
3237000.0,-3.833282997443877,No motion
3238000.0,-3.8638318297494174,No motion
3239000.0,-3.8618784985311114,No motion
3240000.0,-3.892890837718936,No motion
3241000.0,-3.8698974803918573,No motion
3242000.0,-3.8049085754198106,No motion
3243000.0,-3.7857161151508647,No motion
3244000.0,-3.8038362341903795,No motion
3245000.0,-3.7614818467591196,No motion
3246000.0,-3.780949983119894,No motion
3247000.0,-3.7590036645173357,No motion
3248000.0,-3.7975310327517353,No motion
3249000.0,-3.7961082269561284,No motion
3250000.0,-3.8006571471016994,No motion
3251000.0,-3.8032883765653094,No motion
3252000.0,-3.80008210383232,No motion
3253000.0,-3.8817149376894706,No motion
3254000.0,-3.877498177411595,No motion
3255000.0,-3.810406091149963,No motion
3256000.0,-3.766526719152432,No motion
3257000.0,-3.7692070555771653,No motion
3258000.0,-3.755450765736997,No motion
3259000.0,-3.7194121027248053,No motion
3260000.0,-3.75771153142493,No motion
3261000.0,-3.800837154804855,No motion
3262000.0,-3.8016431707523566,No motion
3263000.0,-3.8854689359131642,No motion
3264000.0,-3.8908482562989026,No motion
3265000.0,-3.853282602917704,No motion
3266000.0,-3.786063874440367,No motion
3267000.0,-3.773638572735713,No motion
3268000.0,-3.7432531218935745,No motion
3269000.0,-3.707308141007941,No motion
3270000.0,-3.706315337850824,No motion
3271000.0,-3.6589027486964723,No motion
3272000.0,-3.6579080850470493,No motion
3273000.0,-3.6548366635103036,No motion
3274000.0,-3.633788713276988,No motion
3275000.0,-3.606729747889018,No motion
3276000.0,-3.5439991016543875,No motion
3277000.0,-3.5988048619418462,No motion
3278000.0,-3.614415668554074,No motion
3279000.0,-3.611072430959958,No motion
3280000.0,-3.6018958960513645,No motion
3281000.0,-3.5397122970038013,No motion
3282000.0,-3.5249915179881146,No motion
3283000.0,-3.53624067847024,No motion
3284000.0,-3.551984191307287,No motion
3285000.0,-3.5865661207342323,No motion
3286000.0,-3.5893304336397813,No motion
3287000.0,-3.5617938269091165,No motion
3288000.0,-3.5605484701660166,No motion
3289000.0,-3.6117781295968636,No motion
3290000.0,-3.5985014160338906,No motion
3291000.0,-3.601873180654712,No motion
3292000.0,-3.560566087879453,No motion
3293000.0,-3.5588141811905585,No motion
3294000.0,-3.5569936102993656,No motion
3295000.0,-3.5642646554161113,No motion
3296000.0,-3.565542847205853,No motion
3297000.0,-3.5362523424378756,No motion
3298000.0,-3.565727133191043,No motion
3299000.0,-3.647744393055233,No motion
3300000.0,-3.696231544931097,No motion
3301000.0,-3.671735087904727,No motion
3302000.0,-3.673128261049316,No motion
3303000.0,-3.6367617797709895,No motion
3304000.0,-3.6294869317873837,No motion
3305000.0,-3.609607309853166,No motion
3306000.0,-3.613651492414249,No motion
3307000.0,-3.5532338413660765,No motion
3308000.0,-3.550432960531293,No motion
3309000.0,-3.570031108780821,No motion
3310000.0,-3.5614123157738784,No motion
3311000.0,-3.5393473328625342,No motion
3312000.0,-3.4817890863022627,No motion
3313000.0,-3.4824509852510044,No motion
3314000.0,-3.737351368041067,No motion
3315000.0,-3.7366102582838807,No motion
3316000.0,-3.7429865563209197,No motion
3317000.0,-3.813575365750052,No motion
3318000.0,-3.8223556257065683,No motion
3319000.0,-3.790101663066717,No motion
3320000.0,-3.741648408774618,No motion
3321000.0,-3.813394389901439,No motion
3322000.0,-3.767935234542872,No motion
3323000.0,-3.7175797425949337,No motion
3324000.0,-3.805427266466774,No motion
3325000.0,-3.8517109787888817,No motion
3326000.0,-3.8644944016740834,No motion
3327000.0,-3.8054450894768843,No motion
3328000.0,-3.791712732921741,No motion
3329000.0,-3.7745600315135386,No motion
3330000.0,-3.7660323325387224,No motion
3331000.0,-3.73674014870445,No motion
3332000.0,-3.741002403506776,No motion
3333000.0,-3.7163268393960425,No motion
3334000.0,-3.7306194785587476,No motion
3335000.0,-3.7135284045522274,No motion
3336000.0,-3.694285330596131,No motion
3337000.0,-3.701439738821421,No motion
3338000.0,-3.7057828014332674,No motion
3339000.0,-3.7547850241240552,No motion
3340000.0,-3.7009896525221917,No motion
3341000.0,-3.7242143436326547,No motion
3342000.0,-3.7894132762999604,No motion
3343000.0,-3.815178751782448,No motion
3344000.0,-3.8489394245982935,No motion
3345000.0,-3.865975147040559,No motion
3346000.0,-3.8191054038944636,No motion
3347000.0,-3.7725373311942474,No motion
3348000.0,-3.8173596852918834,No motion
3349000.0,-3.9181399458850774,No motion
3350000.0,-3.927912031461307,No motion
3351000.0,-3.8720432371964386,No motion
3352000.0,-3.8606795706865005,No motion
3353000.0,-3.8218214458814233,No motion
3354000.0,-3.90252633782838,No motion
3355000.0,-3.8584054559268903,No motion
3356000.0,-3.844524911772056,No motion
3357000.0,-3.7879115592880064,No motion
3358000.0,-3.7878086863826574,No motion
3359000.0,-3.775834338260424,No motion
3360000.0,-3.7774315988750207,No motion
3361000.0,-3.7198196391209364,No motion
3362000.0,-3.870436447158176,No motion
3363000.0,-3.902493219008031,No motion
3364000.0,-3.8774254733408324,No motion
3365000.0,-3.8748991760989617,No motion
3366000.0,-4.020063509515083,No motion
3367000.0,-4.11887391455233,No motion
3368000.0,-4.0523378416388915,No motion
3369000.0,-4.066445559885621,No motion
3370000.0,-4.074609144623274,No motion
3371000.0,-4.05715319205367,No motion
3372000.0,-3.9862935707429177,No motion
3373000.0,-3.997011641381797,No motion
3374000.0,-3.978321759633905,No motion
3375000.0,-3.917729860838306,No motion
3376000.0,-3.951168781500309,No motion
3377000.0,-3.9597714361371463,No motion
3378000.0,-3.9945101058464023,No motion
3379000.0,-3.9373748729806874,No motion
3380000.0,-4.052166705198353,No motion
3381000.0,-4.018951670948567,No motion
3382000.0,-3.956947437716233,No motion
3383000.0,-3.9636620861322402,No motion
3384000.0,-3.982232703062811,No motion
3385000.0,-3.9732408947033413,No motion
3386000.0,-3.9274445697634013,No motion
3387000.0,-3.8863832939386525,No motion
3388000.0,-3.8785747040593774,No motion
3389000.0,-3.898012644233301,No motion
3390000.0,-3.964109808080291,No motion
3391000.0,-3.99985943871662,No motion
3392000.0,-4.042479591628201,No motion
3393000.0,-4.099697448022438,No motion
3394000.0,-4.0678744160601585,No motion
3395000.0,-4.10653940154072,No motion
3396000.0,-4.114999844107117,No motion
3397000.0,-4.0832072593762785,No motion
3398000.0,-4.008254805514673,No motion
3399000.0,-3.9791440023422107,No motion
3400000.0,-3.933831757383334,No motion
3401000.0,-3.873226228130805,No motion
3402000.0,-3.88644403182894,No motion
3403000.0,-3.8721865203505605,No motion
3404000.0,-3.927934441685633,No motion
3405000.0,-3.8757745822608056,No motion
3406000.0,-3.8550532321455684,No motion
3407000.0,-3.833452637722738,No motion
3408000.0,-3.84974983825695,No motion
3409000.0,-3.8352626891900194,No motion
3410000.0,-3.8232241645823555,No motion
3411000.0,-3.811085351964047,No motion
3412000.0,-3.7912221453857424,No motion
3413000.0,-3.804579472259522,No motion
3414000.0,-3.8096031436622626,No motion
3415000.0,-3.8220642849639517,No motion
3416000.0,-3.8232463461750434,No motion
3417000.0,-3.775012736465931,No motion
3418000.0,-3.803589908976436,No motion
3419000.0,-3.731970334315425,No motion
3420000.0,-3.7207813611139056,No motion
3421000.0,-3.669372174440199,No motion
3422000.0,-3.595409946276203,No motion
3423000.0,-3.60047698100585,No motion
3424000.0,-3.6001849539694124,No motion
3425000.0,-3.6433015216624822,No motion
3426000.0,-3.6324882360075197,No motion
3427000.0,-3.6895201543157863,No motion
3428000.0,-3.709933324876059,No motion
3429000.0,-3.7223449647540825,No motion
3430000.0,-3.7874091521014,No motion
3431000.0,-3.7774843665315476,No motion
3432000.0,-3.808623695148635,No motion
3433000.0,-3.842561559463469,No motion
3434000.0,-3.8519693978187255,No motion
3435000.0,-3.8458751965740294,No motion
3436000.0,-3.826259740463895,No motion
3437000.0,-3.786345447955928,No motion
3438000.0,-3.8623298084392963,No motion
3439000.0,-3.9109094373258033,No motion
3440000.0,-3.9406666378456827,No motion
3441000.0,-3.8911208986505423,No motion
3442000.0,-3.9116771107217994,No motion
3443000.0,-3.9285605441566567,No motion
3444000.0,-3.9312169061585713,No motion
3445000.0,-3.8941388022065384,No motion
3446000.0,-3.8202143447202657,No motion
3447000.0,-3.769697604554107,No motion
3448000.0,-3.758812368987351,No motion
3449000.0,-3.749620155517689,No motion
3450000.0,-3.7334251942467787,No motion
3451000.0,-3.6787156378349155,No motion
3452000.0,-3.6655235955481196,No motion
3453000.0,-3.6377687609092635,No motion
3454000.0,-3.680610599925263,No motion
3455000.0,-3.640171330839034,No motion
3456000.0,-3.6225362217288755,No motion
3457000.0,-3.586894501851843,No motion
3458000.0,-3.717425908770665,No motion
3459000.0,-3.694216618756631,No motion
3460000.0,-3.669727531402479,No motion
3461000.0,-3.6808961321539795,No motion
3462000.0,-3.616886401687638,No motion
3463000.0,-3.570464014300552,No motion
3464000.0,-3.540845983549361,No motion
3465000.0,-3.5351594444693966,No motion
3466000.0,-3.56034782615828,No motion
3467000.0,-3.5717523270165037,No motion
3468000.0,-3.52438719716165,No motion
3469000.0,-3.5122998005565886,No motion
3470000.0,-3.455916773686413,No motion
3471000.0,-3.5538560319335497,No motion
3472000.0,-3.569283137716023,No motion
3473000.0,-3.5691102420263583,No motion
3474000.0,-3.5103851667269503,No motion
3475000.0,-3.4880782768789143,No motion
3476000.0,-3.5089981521546894,No motion
3477000.0,-3.5530227747669865,No motion
3478000.0,-3.5577272902682915,No motion
3479000.0,-3.5571729455607852,No motion
3480000.0,-3.555779475818757,No motion
3481000.0,-3.5837149321120476,No motion
3482000.0,-3.5971363498893796,No motion
3483000.0,-3.615587749920393,No motion
3484000.0,-3.6089543828368185,No motion
3485000.0,-3.6761588844209907,No motion
3486000.0,-3.714370183440298,No motion
3487000.0,-3.722026629922427,No motion
3488000.0,-3.6812482888437863,No motion
3489000.0,-3.6719584946027077,No motion
3490000.0,-3.627557239927962,No motion
3491000.0,-3.657377707857101,No motion
3492000.0,-3.68387213995387,No motion
3493000.0,-3.693194608567291,No motion
3494000.0,-3.659269743804362,No motion
3495000.0,-3.6973611443857504,No motion
3496000.0,-3.6900865687071427,No motion
3497000.0,-3.67668552701495,No motion
3498000.0,-3.723255889908282,No motion
3499000.0,-3.6920950218349873,No motion
3500000.0,-3.6543664628361334,No motion
3501000.0,-3.68652071450054,No motion
3502000.0,-3.677641212932312,No motion
3503000.0,-3.679891559474112,No motion
3504000.0,-3.677899919294138,No motion
3505000.0,-3.6285804095125975,No motion
3506000.0,-3.6452066563709518,No motion
3507000.0,-3.6130492607739315,No motion
3508000.0,-3.607188264925024,No motion
3509000.0,-3.583469107129975,No motion
3510000.0,-3.5765215085544826,No motion
3511000.0,-3.580790339933704,No motion
3512000.0,-3.6191645821685863,No motion
3513000.0,-3.6070023916877814,No motion
3514000.0,-3.6175913766604295,No motion
3515000.0,-3.555095382313187,No motion
3516000.0,-3.532729671787463,No motion
3517000.0,-3.515496917636872,No motion
3518000.0,-3.5022681461454397,No motion
3519000.0,-3.4825335335082728,No motion
3520000.0,-3.4384913595298503,No motion
3521000.0,-3.4849881077002083,No motion
3522000.0,-3.4856804447353946,No motion
3523000.0,-3.515763654821318,No motion
3524000.0,-3.4986168819542143,No motion
3525000.0,-3.49873673756735,No motion
3526000.0,-3.47624544350133,No motion
3527000.0,-3.5282040024343564,No motion
3528000.0,-3.538830841115739,No motion
3529000.0,-3.539838215018357,No motion
3530000.0,-3.5535142196116776,No motion
3531000.0,-3.622653498674734,No motion
3532000.0,-3.6767221586943055,No motion
3533000.0,-3.6797735653508075,No motion
3534000.0,-3.6605866158087004,No motion
3535000.0,-3.674704070277512,No motion
3536000.0,-3.612835438666865,No motion
3537000.0,-3.5627431214225473,No motion
3538000.0,-3.5399455520861918,No motion
3539000.0,-3.532398557532419,No motion
3540000.0,-3.546007461423834,No motion
3541000.0,-3.5327956117405512,No motion
3542000.0,-3.517062777812612,No motion
3543000.0,-3.4881661184713892,No motion
3544000.0,-3.463105415868895,No motion
3545000.0,-3.5120222933985095,No motion
3546000.0,-3.484723388105873,No motion
3547000.0,-3.4752719958650387,No motion
3548000.0,-3.4594435385888764,No motion
3549000.0,-3.4704268164857877,No motion
3550000.0,-3.4920103130791005,No motion
3551000.0,-3.455705745930547,No motion
3552000.0,-3.466671290714861,No motion
3553000.0,-3.5073107953700973,No motion
3554000.0,-3.5257504256607963,No motion
3555000.0,-3.480250670357523,No motion
3556000.0,-3.4661568980930038,No motion
3557000.0,-3.5012963903389274,No motion
3558000.0,-3.4860106068670556,No motion
3559000.0,-3.4544367243775542,No motion
3560000.0,-3.4680164533289646,No motion
3561000.0,-3.4500425024390973,No motion
3562000.0,-3.44642901772089,No motion
3563000.0,-3.4965028438581607,No motion
3564000.0,-3.478425185872406,No motion
3565000.0,-3.437978360000874,No motion
3566000.0,-3.409243707156623,No motion
3567000.0,-3.3894337754265687,No motion
3568000.0,-3.375725223995786,No motion
3569000.0,-3.4073336647536996,No motion
3570000.0,-3.520302714929711,No motion
3571000.0,-3.5643514801307963,No motion
3572000.0,-3.5883961169702037,No motion
3573000.0,-3.6393615430934343,No motion
3574000.0,-3.6659220322992363,No motion
3575000.0,-3.6266081026966033,No motion
3576000.0,-3.6173225111947382,No motion
3577000.0,-3.6004186663852757,No motion
3578000.0,-3.636884401652743,No motion
3579000.0,-3.6363449105549384,No motion
3580000.0,-3.619955635913422,No motion
3581000.0,-3.629925056304335,No motion
3582000.0,-3.6324640570138986,No motion
3583000.0,-3.655787801260982,No motion
3584000.0,-3.6514790244295923,No motion
3585000.0,-3.5953403768961616,No motion
3586000.0,-3.5806975598259507,No motion
3587000.0,-3.60551204516168,No motion
3588000.0,-3.6115259202519234,No motion
3589000.0,-3.6041194159377827,No motion
3590000.0,-3.664101757671411,No motion
3591000.0,-3.637197703284697,No motion
3592000.0,-3.6023740844473666,No motion
3593000.0,-3.6273097825763774,No motion
3594000.0,-3.655620034643237,No motion
3595000.0,-3.640639817022098,No motion
3596000.0,-3.6457068776465182,No motion
3597000.0,-3.608207057178804,No motion
3598000.0,-3.610192544011026,No motion
3599000.0,-3.5726783458494764,No motion
3600000.0,-3.6020326430498004,No motion
3601000.0,-3.610060662443789,No motion
3602000.0,-3.646298809741521,No motion
3603000.0,-3.6367810007928365,No motion
3604000.0,-3.6315226420907805,No motion
3605000.0,-3.6466331712296802,No motion
3606000.0,-3.627534494826857,No motion
3607000.0,-3.602948026585758,No motion
3608000.0,-3.586416507653168,No motion
3609000.0,-3.6292366620373557,No motion
3610000.0,-3.652383293176516,No motion
3611000.0,-3.6490866215940145,No motion
3612000.0,-3.634362228544557,No motion
3613000.0,-3.569614644289418,No motion
3614000.0,-3.5798154191855427,No motion
3615000.0,-3.5789310277352375,No motion
3616000.0,-3.582389828940944,No motion
3617000.0,-3.5731690262870788,No motion
3618000.0,-3.5528822261453623,No motion
3619000.0,-3.547247451786489,No motion
3620000.0,-3.6815199535410366,No motion
3621000.0,-3.6382852134361587,No motion
3622000.0,-3.6073854953440017,No motion
3623000.0,-3.635708342082539,No motion
3624000.0,-3.604187951070941,No motion
3625000.0,-3.6212747080164482,No motion
3626000.0,-3.553588829823878,No motion
3627000.0,-3.5304929616740535,No motion
3628000.0,-3.517488101378742,No motion
3629000.0,-3.5400158984391688,No motion
3630000.0,-3.539864373384154,No motion
3631000.0,-3.5143945063842574,No motion
3632000.0,-3.524882576208172,No motion
3633000.0,-3.5171149336038185,No motion
3634000.0,-3.5120082671047497,No motion
3635000.0,-3.5451210752995,No motion
3636000.0,-3.5016115740018714,No motion
3637000.0,-3.4846868180556845,No motion
3638000.0,-3.4646260659056467,No motion
3639000.0,-3.4500545903195623,No motion
3640000.0,-3.6282198858203687,No motion
3641000.0,-3.6711300423090747,No motion
3642000.0,-3.685812270624224,No motion
3643000.0,-3.6938617092208506,No motion
3644000.0,-3.6925774205470696,No motion
3645000.0,-3.6985973079311236,No motion
3646000.0,-3.7086138984900727,No motion
3647000.0,-3.7259883173579884,No motion
3648000.0,-3.6856649203957286,No motion
3649000.0,-3.6304897933868676,No motion
3650000.0,-3.6079027579411567,No motion
3651000.0,-3.729871707148896,No motion
3652000.0,-3.733427901206582,No motion
3653000.0,-3.7476209165466434,No motion
3654000.0,-3.7456560088914608,No motion
3655000.0,-3.687694449825672,No motion
3656000.0,-3.691198826455482,No motion
3657000.0,-3.6619518643540516,No motion
3658000.0,-3.6335501873121916,No motion
3659000.0,-3.634503884459033,No motion
3660000.0,-3.58021817721652,No motion
3661000.0,-3.614516389487591,No motion
3662000.0,-3.5665666992589697,No motion
3663000.0,-3.5501237569618844,No motion
3664000.0,-3.5616437818060507,No motion
3665000.0,-3.513775878566273,No motion
3666000.0,-3.590723421918233,No motion
3667000.0,-3.618737347334162,No motion
3668000.0,-3.57320776088939,No motion
3669000.0,-3.536942750004039,No motion
