Step,Value,Legend
218000.0,-9.11806867360872,Polar action
219000.0,-9.111384323714294,Polar action
220000.0,-9.112840683166397,Polar action
221000.0,-9.076059227545064,Polar action
222000.0,-9.228546606591395,Polar action
223000.0,-9.229314815736313,Polar action
224000.0,-9.22783600007462,Polar action
225000.0,-9.222823184522182,Polar action
226000.0,-9.276593772274833,Polar action
227000.0,-9.249300061978351,Polar action
228000.0,-9.268121966075478,Polar action
229000.0,-9.304602666630347,Polar action
230000.0,-9.359931272007325,Polar action
231000.0,-9.284819320490394,Polar action
232000.0,-9.231020754444513,Polar action
233000.0,-9.242079808885373,Polar action
234000.0,-9.221580432698916,Polar action
235000.0,-9.202021339042487,Polar action
236000.0,-9.20112918970816,Polar action
237000.0,-9.149060706296972,Polar action
238000.0,-9.12084193726325,Polar action
239000.0,-9.199179131934512,Polar action
240000.0,-9.289590773177142,Polar action
241000.0,-9.301533496710059,Polar action
242000.0,-9.28158011289018,Polar action
243000.0,-9.255057469397771,Polar action
244000.0,-9.251485761623073,Polar action
245000.0,-9.252367818146412,Polar action
246000.0,-9.250528331200274,Polar action
247000.0,-9.186333866735293,Polar action
248000.0,-9.231455621350799,Polar action
249000.0,-9.308771390087948,Polar action
250000.0,-9.383061080623833,Polar action
251000.0,-9.302503703014759,Polar action
252000.0,-9.340828720805916,Polar action
253000.0,-9.294781948004147,Polar action
254000.0,-9.236090623965145,Polar action
255000.0,-9.21079741860307,Polar action
256000.0,-9.215481479939152,Polar action
257000.0,-9.270206997769586,Polar action
258000.0,-9.224710554359987,Polar action
259000.0,-9.160177578483724,Polar action
260000.0,-9.217679306325286,Polar action
261000.0,-9.1502042355479,Polar action
262000.0,-9.184062317532712,Polar action
263000.0,-9.192629587398264,Polar action
264000.0,-9.186436580776153,Polar action
265000.0,-9.193186834256876,Polar action
266000.0,-9.119537042638635,Polar action
267000.0,-9.00806693107677,Polar action
268000.0,-8.959004927448957,Polar action
269000.0,-8.892928264870148,Polar action
270000.0,-8.814225235797174,Polar action
271000.0,-8.684438957031912,Polar action
272000.0,-8.718466044061909,Polar action
273000.0,-8.654099357688281,Polar action
274000.0,-8.688843053515416,Polar action
275000.0,-8.745576027869065,Polar action
276000.0,-8.716508314656153,Polar action
277000.0,-8.692134810849614,Polar action
278000.0,-8.643455771303532,Polar action
279000.0,-8.685589613826613,Polar action
280000.0,-8.75724952141043,Polar action
281000.0,-8.740702810720766,Polar action
282000.0,-8.762109213763829,Polar action
283000.0,-8.728972491631545,Polar action
284000.0,-8.714899641433512,Polar action
285000.0,-8.722935510725973,Polar action
286000.0,-8.713053164282082,Polar action
287000.0,-8.67573939614366,Polar action
288000.0,-8.720260817907523,Polar action
289000.0,-8.734224078205383,Polar action
290000.0,-8.762734040905832,Polar action
291000.0,-8.709549574082404,Polar action
292000.0,-8.715800830348376,Polar action
293000.0,-8.69251612940713,Polar action
294000.0,-8.695059874786137,Polar action
295000.0,-8.716362331486284,Polar action
296000.0,-8.708319073386702,Polar action
297000.0,-8.634488331471212,Polar action
298000.0,-8.554241299464913,Polar action
299000.0,-8.53880125864633,Polar action
300000.0,-8.663956751973169,Polar action
301000.0,-8.616739901923339,Polar action
302000.0,-8.60448830264016,Polar action
303000.0,-8.586013727290867,Polar action
304000.0,-8.572096093752252,Polar action
305000.0,-8.608198568269962,Polar action
306000.0,-8.546309448076375,Polar action
307000.0,-8.534996535334422,Polar action
308000.0,-8.450615215952954,Polar action
309000.0,-8.386084948204926,Polar action
310000.0,-8.367931881062015,Polar action
311000.0,-8.336720407591494,Polar action
312000.0,-8.343069688038947,Polar action
313000.0,-8.371962556023474,Polar action
314000.0,-8.337631114661814,Polar action
315000.0,-8.349967708113905,Polar action
316000.0,-8.347319176223834,Polar action
317000.0,-8.396503329183272,Polar action
318000.0,-8.286860948711961,Polar action
319000.0,-8.24251683316113,Polar action
320000.0,-8.263294138246847,Polar action
321000.0,-8.27893874034024,Polar action
322000.0,-8.279741568719347,Polar action
323000.0,-8.27017033615435,Polar action
324000.0,-8.225363873370377,Polar action
325000.0,-8.212426749648147,Polar action
326000.0,-8.208533965937711,Polar action
327000.0,-8.182370258592364,Polar action
328000.0,-8.121047065219937,Polar action
329000.0,-8.124382205092484,Polar action
330000.0,-8.070249734242157,Polar action
331000.0,-8.14546244246108,Polar action
332000.0,-8.081854300272717,Polar action
333000.0,-8.134545309090258,Polar action
334000.0,-8.153373463557621,Polar action
335000.0,-8.22958855273936,Polar action
336000.0,-8.22970971485459,Polar action
337000.0,-8.238363875642012,Polar action
338000.0,-8.22868757944292,Polar action
339000.0,-8.216220251976816,Polar action
340000.0,-8.30080885752678,Polar action
341000.0,-8.23260018936205,Polar action
342000.0,-8.189840462067103,Polar action
343000.0,-8.206371969923831,Polar action
344000.0,-8.250262508390529,Polar action
345000.0,-8.220661994932367,Polar action
346000.0,-8.267887094877521,Polar action
347000.0,-8.326913766363504,Polar action
348000.0,-8.231508119587382,Polar action
349000.0,-8.236358561615216,Polar action
350000.0,-8.095572490071321,Polar action
351000.0,-8.17637183035047,Polar action
352000.0,-8.175220971071717,Polar action
353000.0,-8.147096137728091,Polar action
354000.0,-8.105268436173109,Polar action
355000.0,-8.072014339391918,Polar action
356000.0,-8.119024260087118,Polar action
357000.0,-8.079702862184385,Polar action
358000.0,-8.019923313137971,Polar action
359000.0,-7.971723415944207,Polar action
360000.0,-7.995234355895287,Polar action
361000.0,-7.917103402108092,Polar action
362000.0,-7.854852758522463,Polar action
363000.0,-7.909181625189235,Polar action
364000.0,-7.924624471877771,Polar action
365000.0,-8.018462256157418,Polar action
366000.0,-7.951746487404724,Polar action
367000.0,-7.996395634210636,Polar action
368000.0,-8.041366978751325,Polar action
369000.0,-8.042998933845132,Polar action
370000.0,-7.997237937500776,Polar action
371000.0,-7.948579672980474,Polar action
372000.0,-7.991165576187529,Polar action
373000.0,-7.962647021728128,Polar action
374000.0,-7.901745162279906,Polar action
375000.0,-7.915999334829974,Polar action
376000.0,-7.957681868164769,Polar action
377000.0,-7.963459884131531,Polar action
378000.0,-7.988600889100979,Polar action
379000.0,-7.909998757930232,Polar action
380000.0,-7.882119765010527,Polar action
381000.0,-7.843242153148551,Polar action
382000.0,-7.849509796887302,Polar action
383000.0,-7.8816656165522145,Polar action
384000.0,-7.8178090431831,Polar action
385000.0,-7.864261139394307,Polar action
386000.0,-7.798678983761262,Polar action
387000.0,-7.788205059406878,Polar action
388000.0,-7.860520756677623,Polar action
389000.0,-7.855376832300467,Polar action
390000.0,-7.854691277924518,Polar action
391000.0,-7.780105517739229,Polar action
392000.0,-7.752571584892734,Polar action
393000.0,-7.767537381258449,Polar action
394000.0,-7.779972232089936,Polar action
395000.0,-7.750069527696743,Polar action
396000.0,-7.684479627438005,Polar action
397000.0,-7.735553278283512,Polar action
398000.0,-7.74327751504225,Polar action
399000.0,-7.751650586540504,Polar action
400000.0,-7.725312044296913,Polar action
401000.0,-7.761246692707679,Polar action
402000.0,-7.721560894441619,Polar action
403000.0,-7.761064781787408,Polar action
404000.0,-7.794293500324381,Polar action
405000.0,-7.779805132223445,Polar action
406000.0,-7.837537478456511,Polar action
407000.0,-7.820036424693598,Polar action
408000.0,-7.771772588116205,Polar action
409000.0,-7.810666659058295,Polar action
410000.0,-7.70748307471683,Polar action
411000.0,-7.669343027044832,Polar action
412000.0,-7.660744340162499,Polar action
413000.0,-7.654871630066606,Polar action
414000.0,-7.618293753290449,Polar action
415000.0,-7.637053290479443,Polar action
416000.0,-7.584143234788784,Polar action
417000.0,-7.522221992238798,Polar action
418000.0,-7.555697131487943,Polar action
419000.0,-7.490091911868807,Polar action
420000.0,-7.497572479964027,Polar action
421000.0,-7.471522124016973,Polar action
422000.0,-7.4405234752441025,Polar action
423000.0,-7.42224483623379,Polar action
424000.0,-7.391646801308392,Polar action
425000.0,-7.457772507202445,Polar action
426000.0,-7.428052021300025,Polar action
427000.0,-7.345743582222328,Polar action
428000.0,-7.354486585949652,Polar action
429000.0,-7.376524062186532,Polar action
430000.0,-7.4696328547284505,Polar action
431000.0,-7.396499446168663,Polar action
432000.0,-7.369736278631653,Polar action
433000.0,-7.329240449616758,Polar action
434000.0,-7.313577844631648,Polar action
435000.0,-7.3564999980085855,Polar action
436000.0,-7.370944690529115,Polar action
437000.0,-7.344945206475682,Polar action
438000.0,-7.332234384140179,Polar action
439000.0,-7.3530975832986485,Polar action
440000.0,-7.354714554719654,Polar action
441000.0,-7.506256065829496,Polar action
442000.0,-7.431836187800473,Polar action
443000.0,-7.378565797172656,Polar action
444000.0,-7.3451923454945645,Polar action
445000.0,-7.297471941400378,Polar action
446000.0,-7.260308901314307,Polar action
447000.0,-7.283257301501583,Polar action
448000.0,-7.370597236414296,Polar action
449000.0,-7.328583526021804,Polar action
450000.0,-7.293610104954479,Polar action
451000.0,-7.191751059476958,Polar action
452000.0,-7.239868575091366,Polar action
453000.0,-7.247562536664251,Polar action
454000.0,-7.216443422053328,Polar action
455000.0,-7.204623588406411,Polar action
456000.0,-7.2621733805131905,Polar action
457000.0,-7.2461608208777895,Polar action
458000.0,-7.1955062746688,Polar action
459000.0,-7.224331739515072,Polar action
460000.0,-7.215328869046276,Polar action
461000.0,-7.192420458774199,Polar action
462000.0,-7.189757753592143,Polar action
463000.0,-7.146226863783934,Polar action
464000.0,-7.063369398997446,Polar action
465000.0,-7.063988708855618,Polar action
466000.0,-7.046379969747676,Polar action
467000.0,-7.10119788837455,Polar action
468000.0,-7.0352399999143795,Polar action
469000.0,-7.03571121906539,Polar action
470000.0,-6.992774897461485,Polar action
471000.0,-7.023614820801302,Polar action
472000.0,-7.047357213611335,Polar action
473000.0,-7.0034585530650455,Polar action
474000.0,-7.009508088065907,Polar action
475000.0,-6.995320849708754,Polar action
476000.0,-6.956424095667835,Polar action
477000.0,-6.910909233009383,Polar action
478000.0,-6.979025775829739,Polar action
479000.0,-6.997760162659285,Polar action
480000.0,-6.9514849589391625,Polar action
481000.0,-6.960499003114092,Polar action
482000.0,-6.950436680369275,Polar action
483000.0,-6.940188944747113,Polar action
484000.0,-6.903699669628898,Polar action
485000.0,-6.9918126540582195,Polar action
486000.0,-7.0216032965323105,Polar action
487000.0,-6.968575061179572,Polar action
488000.0,-6.992915711578235,Polar action
489000.0,-7.0258156117674515,Polar action
490000.0,-7.040784859064516,Polar action
491000.0,-7.052479575309288,Polar action
492000.0,-7.052408892632997,Polar action
493000.0,-7.019486591006718,Polar action
494000.0,-7.08096185976876,Polar action
495000.0,-7.140788440623706,Polar action
496000.0,-7.120624695701285,Polar action
497000.0,-7.090122750161826,Polar action
498000.0,-7.0737134220409414,Polar action
499000.0,-7.081186121910574,Polar action
500000.0,-7.064220860500409,Polar action
501000.0,-7.007796984070848,Polar action
502000.0,-7.072596258020992,Polar action
503000.0,-7.070284995229805,Polar action
504000.0,-7.102355910492119,Polar action
505000.0,-7.098033407821823,Polar action
506000.0,-7.044004301746527,Polar action
507000.0,-7.037210094425924,Polar action
508000.0,-7.067453914999123,Polar action
509000.0,-7.086149743609823,Polar action
510000.0,-7.0595001944328715,Polar action
511000.0,-7.007135083278428,Polar action
512000.0,-7.043990534047673,Polar action
513000.0,-7.062192246740431,Polar action
514000.0,-6.9872713636896036,Polar action
515000.0,-6.929646734790402,Polar action
516000.0,-6.952521244860269,Polar action
517000.0,-6.979977460868904,Polar action
518000.0,-6.9618931567265205,Polar action
519000.0,-6.996492147228512,Polar action
520000.0,-6.931566011699362,Polar action
521000.0,-6.849067997140394,Polar action
522000.0,-6.894132883988391,Polar action
523000.0,-6.872986954510651,Polar action
524000.0,-6.77852769887191,Polar action
525000.0,-6.769604694703766,Polar action
526000.0,-6.876134597526561,Polar action
527000.0,-6.900164223813258,Polar action
528000.0,-6.913031836597204,Polar action
529000.0,-6.9646328044292085,Polar action
530000.0,-6.98591345993071,Polar action
531000.0,-7.012815744926728,Polar action
532000.0,-7.067559593605685,Polar action
533000.0,-7.087038397792283,Polar action
534000.0,-7.106519681218404,Polar action
535000.0,-7.157094604673963,Polar action
536000.0,-7.134770465451313,Polar action
537000.0,-7.068275901605627,Polar action
538000.0,-7.057064936839983,Polar action
539000.0,-6.988100149203611,Polar action
540000.0,-7.020849677990683,Polar action
541000.0,-6.977972076751062,Polar action
542000.0,-6.9772418460214185,Polar action
543000.0,-6.915238836896007,Polar action
544000.0,-6.8431636378338,Polar action
545000.0,-6.847103545160249,Polar action
546000.0,-6.90041277372499,Polar action
547000.0,-6.925990475073226,Polar action
548000.0,-6.9250237645825035,Polar action
549000.0,-6.914024432203599,Polar action
550000.0,-6.93595607649918,Polar action
551000.0,-6.898962736060757,Polar action
552000.0,-6.86498781436087,Polar action
553000.0,-6.82431200915308,Polar action
554000.0,-6.9198421476785805,Polar action
555000.0,-6.969709400989537,Polar action
556000.0,-6.957233218774228,Polar action
557000.0,-6.898162904385504,Polar action
558000.0,-6.93862193808316,Polar action
559000.0,-6.87550319717418,Polar action
560000.0,-6.81397264810191,Polar action
561000.0,-6.832859920771887,Polar action
562000.0,-6.838259056157243,Polar action
563000.0,-6.818016564050369,Polar action
564000.0,-6.861100420792003,Polar action
565000.0,-6.821564887133384,Polar action
566000.0,-6.7731069201815,Polar action
567000.0,-6.762900871123719,Polar action
568000.0,-6.766646615645842,Polar action
569000.0,-6.810753945889551,Polar action
570000.0,-6.794261429869487,Polar action
571000.0,-6.854228424484717,Polar action
572000.0,-6.896119240008223,Polar action
573000.0,-6.898690316009826,Polar action
574000.0,-6.927020422897628,Polar action
575000.0,-6.884279202091491,Polar action
576000.0,-6.928127814466165,Polar action
577000.0,-6.910730312941159,Polar action
578000.0,-6.918883777800998,Polar action
579000.0,-6.953318908101926,Polar action
580000.0,-6.935573254597465,Polar action
581000.0,-7.017027070963051,Polar action
582000.0,-6.950773519577069,Polar action
583000.0,-6.929526380883067,Polar action
584000.0,-6.870974280016709,Polar action
585000.0,-6.831852736769353,Polar action
586000.0,-6.803734826607826,Polar action
587000.0,-6.786554357593413,Polar action
588000.0,-6.764778276409604,Polar action
589000.0,-6.7645789992010625,Polar action
590000.0,-6.755410150750103,Polar action
591000.0,-6.759431034585279,Polar action
592000.0,-6.742993901915768,Polar action
593000.0,-6.802928228388278,Polar action
594000.0,-6.786781579503959,Polar action
595000.0,-6.7747392343849615,Polar action
596000.0,-6.724532360136722,Polar action
597000.0,-6.70653308092078,Polar action
598000.0,-6.6967318775812235,Polar action
599000.0,-6.774289044383314,Polar action
600000.0,-6.6806039701014654,Polar action
601000.0,-6.670203723073443,Polar action
602000.0,-6.614881217164216,Polar action
603000.0,-6.585043313799597,Polar action
604000.0,-6.561230071945371,Polar action
605000.0,-6.540733208393268,Polar action
606000.0,-6.511107131469699,Polar action
607000.0,-6.468766916192601,Polar action
608000.0,-6.450830174463172,Polar action
609000.0,-6.4571923408193586,Polar action
610000.0,-6.4898098422705175,Polar action
611000.0,-6.5102747468092135,Polar action
612000.0,-6.569874320282657,Polar action
613000.0,-6.5397993884100645,Polar action
614000.0,-6.543209075285338,Polar action
615000.0,-6.485227345810012,Polar action
616000.0,-6.476891099826884,Polar action
617000.0,-6.48539858703372,Polar action
618000.0,-6.486885732038113,Polar action
619000.0,-6.476288732232777,Polar action
620000.0,-6.435697900777083,Polar action
621000.0,-6.389981120972604,Polar action
622000.0,-6.346822811803552,Polar action
623000.0,-6.356979511141048,Polar action
624000.0,-6.390080872040294,Polar action
625000.0,-6.409852593857287,Polar action
626000.0,-6.411235798629449,Polar action
627000.0,-6.421953429550638,Polar action
628000.0,-6.4285491966030746,Polar action
629000.0,-6.464748365648653,Polar action
630000.0,-6.4266150075392545,Polar action
631000.0,-6.408781190145691,Polar action
632000.0,-6.369721377350137,Polar action
633000.0,-6.35754531843899,Polar action
634000.0,-6.330418460689648,Polar action
635000.0,-6.33773634380751,Polar action
636000.0,-6.295431960317696,Polar action
637000.0,-6.335012288151726,Polar action
638000.0,-6.312803056533752,Polar action
639000.0,-6.27376195327524,Polar action
640000.0,-6.22904196092764,Polar action
641000.0,-6.311790998516634,Polar action
642000.0,-6.313284068257856,Polar action
643000.0,-6.370785782241509,Polar action
644000.0,-6.33042115571946,Polar action
645000.0,-6.366206201639847,Polar action
646000.0,-6.345663745294733,Polar action
647000.0,-6.326277086274015,Polar action
648000.0,-6.2409365948829825,Polar action
649000.0,-6.217029108400552,Polar action
650000.0,-6.220861877109248,Polar action
651000.0,-6.228626409024354,Polar action
652000.0,-6.22438874930922,Polar action
653000.0,-6.245987867675669,Polar action
654000.0,-6.2709585434142,Polar action
655000.0,-6.252105969751486,Polar action
656000.0,-6.254094940062739,Polar action
657000.0,-6.258134592130341,Polar action
658000.0,-6.268979502843648,Polar action
659000.0,-6.268515399565786,Polar action
660000.0,-6.19172791331705,Polar action
661000.0,-6.236492680561659,Polar action
662000.0,-6.173989531099311,Polar action
663000.0,-6.151733717187778,Polar action
664000.0,-6.137668077966877,Polar action
665000.0,-6.1241145328484405,Polar action
666000.0,-6.12484433114651,Polar action
667000.0,-6.103104453952282,Polar action
668000.0,-6.031120813476653,Polar action
669000.0,-6.104120479780664,Polar action
670000.0,-6.1339486116372735,Polar action
671000.0,-6.169860658098561,Polar action
672000.0,-6.144893449740447,Polar action
673000.0,-6.223286227471626,Polar action
674000.0,-6.171830606741355,Polar action
675000.0,-6.189605214862539,Polar action
676000.0,-6.2326881684214746,Polar action
677000.0,-6.207957737394505,Polar action
678000.0,-6.164168279479858,Polar action
679000.0,-6.183911678250006,Polar action
680000.0,-6.177711299263042,Polar action
681000.0,-6.189210546654931,Polar action
682000.0,-6.157920581112651,Polar action
683000.0,-6.150018996904126,Polar action
684000.0,-6.191331819260458,Polar action
685000.0,-6.149240880992137,Polar action
686000.0,-6.154680166936732,Polar action
687000.0,-6.182079591931875,Polar action
688000.0,-6.121739793472366,Polar action
689000.0,-6.098493818660808,Polar action
690000.0,-6.092581025768539,Polar action
691000.0,-6.1095915122913915,Polar action
692000.0,-6.091827777016482,Polar action
693000.0,-6.042483504254524,Polar action
694000.0,-5.992393754777272,Polar action
695000.0,-6.011841092223039,Polar action
696000.0,-5.975993772375987,Polar action
697000.0,-5.939239777154709,Polar action
698000.0,-5.931692861691749,Polar action
699000.0,-5.890650258478377,Polar action
700000.0,-5.897798787271988,Polar action
701000.0,-6.006329725365053,Polar action
702000.0,-6.0498880750648185,Polar action
703000.0,-6.02834498051568,Polar action
704000.0,-6.048453758215665,Polar action
705000.0,-6.012077594352733,Polar action
706000.0,-6.004811870381556,Polar action
707000.0,-6.016312318999624,Polar action
708000.0,-6.0312115153283905,Polar action
709000.0,-6.00589813099111,Polar action
710000.0,-6.001350814506557,Polar action
711000.0,-6.028991708839823,Polar action
712000.0,-6.067008647521977,Polar action
713000.0,-6.119233061413578,Polar action
714000.0,-6.172779732012333,Polar action
715000.0,-6.115784975300633,Polar action
716000.0,-6.087039784381671,Polar action
717000.0,-6.050781762600331,Polar action
718000.0,-6.070455585122476,Polar action
719000.0,-6.03766630539333,Polar action
720000.0,-5.950071057941352,Polar action
721000.0,-5.990687655610386,Polar action
722000.0,-5.973859581194734,Polar action
723000.0,-5.918878550529772,Polar action
724000.0,-5.885088677645007,Polar action
725000.0,-5.876339848506714,Polar action
726000.0,-5.8424191106208685,Polar action
727000.0,-5.891106403609723,Polar action
728000.0,-5.844651435716529,Polar action
729000.0,-5.818634641327859,Polar action
730000.0,-5.810967856199027,Polar action
731000.0,-5.79449065613047,Polar action
732000.0,-5.885463707476168,Polar action
733000.0,-5.907718508628849,Polar action
