Step,Value,Legend
122000.0,-8.980244076237506,Decision Range
123000.0,-8.941811887608125,Decision Range
124000.0,-8.985779928939388,Decision Range
125000.0,-8.92273599245946,Decision Range
126000.0,-8.851099634387696,Decision Range
127000.0,-8.75758909484513,Decision Range
128000.0,-8.610675483303558,Decision Range
129000.0,-8.585571120072828,Decision Range
130000.0,-8.562922221814548,Decision Range
131000.0,-8.641039414480534,Decision Range
132000.0,-8.596568744491982,Decision Range
133000.0,-8.585156568940356,Decision Range
134000.0,-8.46910343428759,Decision Range
135000.0,-8.436138007713286,Decision Range
136000.0,-8.564698271939438,Decision Range
137000.0,-8.522155096471128,Decision Range
138000.0,-8.476063620868153,Decision Range
139000.0,-8.465233223867104,Decision Range
140000.0,-8.389108393957317,Decision Range
141000.0,-8.347948133599356,Decision Range
142000.0,-8.3868574228575,Decision Range
143000.0,-8.334698189333643,Decision Range
144000.0,-8.31338464179018,Decision Range
145000.0,-8.218334039156236,Decision Range
146000.0,-8.08941692521112,Decision Range
147000.0,-8.095862121278445,Decision Range
148000.0,-8.002712687203964,Decision Range
149000.0,-7.9331059796931305,Decision Range
150000.0,-7.9254270877595605,Decision Range
151000.0,-7.863321139598694,Decision Range
152000.0,-7.774222002899216,Decision Range
153000.0,-7.749046736113019,Decision Range
154000.0,-7.710704954956172,Decision Range
155000.0,-7.65500452604839,Decision Range
156000.0,-7.646980523691588,Decision Range
157000.0,-7.6292702075289816,Decision Range
158000.0,-7.639479308389104,Decision Range
159000.0,-7.572424671659224,Decision Range
160000.0,-7.5030587519495535,Decision Range
161000.0,-7.497163073720973,Decision Range
162000.0,-7.510005287008801,Decision Range
163000.0,-7.438453925742162,Decision Range
164000.0,-7.384553027588904,Decision Range
165000.0,-7.295723673519333,Decision Range
166000.0,-7.293618354177473,Decision Range
167000.0,-7.257757688887117,Decision Range
168000.0,-7.1748310089715694,Decision Range
169000.0,-7.215993256626324,Decision Range
170000.0,-7.294736125762171,Decision Range
171000.0,-7.305613318840822,Decision Range
172000.0,-7.347099067541115,Decision Range
173000.0,-7.280223192456906,Decision Range
174000.0,-7.168138383427627,Decision Range
175000.0,-7.116334085334737,Decision Range
176000.0,-7.0384357436854925,Decision Range
177000.0,-7.0058409771463594,Decision Range
178000.0,-7.037740419416055,Decision Range
179000.0,-7.039201391342286,Decision Range
180000.0,-7.07983291742489,Decision Range
181000.0,-7.062810170326839,Decision Range
182000.0,-7.009176063826183,Decision Range
183000.0,-6.911974416053269,Decision Range
184000.0,-6.87686365701971,Decision Range
185000.0,-6.866737868043847,Decision Range
186000.0,-6.853864360223625,Decision Range
187000.0,-6.844434253326946,Decision Range
188000.0,-6.834908382449844,Decision Range
189000.0,-6.759658429559651,Decision Range
190000.0,-6.738753383218997,Decision Range
191000.0,-6.68906446855939,Decision Range
192000.0,-6.578676596617626,Decision Range
193000.0,-6.672716208864382,Decision Range
194000.0,-6.613476293425435,Decision Range
195000.0,-6.525807277643324,Decision Range
196000.0,-6.48086442696001,Decision Range
197000.0,-6.433849694724863,Decision Range
198000.0,-6.482281406994845,Decision Range
199000.0,-6.518080781164146,Decision Range
200000.0,-6.473855895548321,Decision Range
201000.0,-6.44633447986026,Decision Range
202000.0,-6.414758627296691,Decision Range
203000.0,-6.360018415696566,Decision Range
204000.0,-6.263664781326838,Decision Range
205000.0,-6.221406706483213,Decision Range
206000.0,-6.146014424061274,Decision Range
207000.0,-6.096223554313899,Decision Range
208000.0,-6.025692867473448,Decision Range
209000.0,-6.022447803491255,Decision Range
210000.0,-5.993109695047345,Decision Range
211000.0,-5.914916674627558,Decision Range
212000.0,-5.831836160338929,Decision Range
213000.0,-5.861205350857138,Decision Range
214000.0,-5.869844435578686,Decision Range
215000.0,-5.854937099396981,Decision Range
216000.0,-5.843216345539498,Decision Range
217000.0,-5.810038043597607,Decision Range
218000.0,-5.898205760977968,Decision Range
219000.0,-5.901806191274712,Decision Range
220000.0,-5.876029455548257,Decision Range
221000.0,-5.866573204290314,Decision Range
222000.0,-5.826278563546014,Decision Range
223000.0,-5.865756585594543,Decision Range
224000.0,-5.7746648298469205,Decision Range
225000.0,-5.763376976194845,Decision Range
226000.0,-5.9050598024186725,Decision Range
227000.0,-5.966995156299508,Decision Range
228000.0,-5.95013226734287,Decision Range
229000.0,-5.894620034926653,Decision Range
230000.0,-5.94129974160775,Decision Range
231000.0,-5.88302872368172,Decision Range
232000.0,-5.8656884580756365,Decision Range
233000.0,-5.8534845434039715,Decision Range
234000.0,-5.892167556910652,Decision Range
235000.0,-5.88794037222613,Decision Range
236000.0,-5.93326005035402,Decision Range
237000.0,-5.857088266403213,Decision Range
238000.0,-5.820842863779464,Decision Range
239000.0,-5.768792338746923,Decision Range
240000.0,-5.787220774292183,Decision Range
241000.0,-5.765129537671079,Decision Range
242000.0,-5.724741694057789,Decision Range
243000.0,-5.6559304802502846,Decision Range
244000.0,-5.598495255752541,Decision Range
245000.0,-5.545196889144113,Decision Range
246000.0,-5.513033036775225,Decision Range
247000.0,-5.5813049059783335,Decision Range
248000.0,-5.5915343326917455,Decision Range
249000.0,-5.615887946333647,Decision Range
250000.0,-5.577677849058163,Decision Range
251000.0,-5.564486929742157,Decision Range
252000.0,-5.4685921187393625,Decision Range
253000.0,-5.4354702968829,Decision Range
254000.0,-5.408326165125913,Decision Range
255000.0,-5.444330326153675,Decision Range
256000.0,-5.4249876835566235,Decision Range
257000.0,-5.445034900674263,Decision Range
258000.0,-5.398143024643845,Decision Range
259000.0,-5.3447336523041695,Decision Range
260000.0,-5.344331991661617,Decision Range
261000.0,-5.359235953678268,Decision Range
262000.0,-5.361735548397004,Decision Range
263000.0,-5.328616598774089,Decision Range
264000.0,-5.334509782545407,Decision Range
265000.0,-5.302115829711166,Decision Range
266000.0,-5.326621187059837,Decision Range
267000.0,-5.379237919760068,Decision Range
268000.0,-5.348230258848969,Decision Range
269000.0,-5.317646715457607,Decision Range
270000.0,-5.320241295044223,Decision Range
271000.0,-5.366870016462971,Decision Range
272000.0,-5.372561969436209,Decision Range
273000.0,-5.361949145965924,Decision Range
274000.0,-5.36678855733523,Decision Range
275000.0,-5.407625169164208,Decision Range
276000.0,-5.368324252045109,Decision Range
277000.0,-5.404227874152021,Decision Range
278000.0,-5.473035683630455,Decision Range
279000.0,-5.463544818638384,Decision Range
280000.0,-5.401176069413314,Decision Range
281000.0,-5.3690853054552825,Decision Range
282000.0,-5.38394972666781,Decision Range
283000.0,-5.364966983948616,Decision Range
284000.0,-5.321639002945766,Decision Range
285000.0,-5.369116489596573,Decision Range
286000.0,-5.314343268952804,Decision Range
287000.0,-5.306762306410009,Decision Range
288000.0,-5.200925755592225,Decision Range
289000.0,-5.130306259480552,Decision Range
290000.0,-5.092030349277521,Decision Range
291000.0,-5.043393587825608,Decision Range
292000.0,-5.028603578577455,Decision Range
293000.0,-5.010193919858849,Decision Range
294000.0,-5.0326678941005865,Decision Range
295000.0,-4.978280121076771,Decision Range
296000.0,-4.935932305742537,Decision Range
297000.0,-4.963321038012479,Decision Range
298000.0,-5.020541720120644,Decision Range
299000.0,-4.963838281136859,Decision Range
300000.0,-5.008585553176207,Decision Range
301000.0,-5.005243062741213,Decision Range
302000.0,-5.018950712460598,Decision Range
303000.0,-5.1536603919559765,Decision Range
304000.0,-5.165701383779381,Decision Range
305000.0,-5.2708738751296575,Decision Range
306000.0,-5.307436992896612,Decision Range
307000.0,-5.279852151537304,Decision Range
308000.0,-5.204317772071706,Decision Range
309000.0,-5.202443076667278,Decision Range
310000.0,-5.270831088048452,Decision Range
311000.0,-5.307646946937961,Decision Range
312000.0,-5.389389438420103,Decision Range
313000.0,-5.390910695831068,Decision Range
314000.0,-5.385999341108484,Decision Range
315000.0,-5.4346471193762405,Decision Range
316000.0,-5.388189898447712,Decision Range
317000.0,-5.308591430575345,Decision Range
318000.0,-5.308107962142586,Decision Range
319000.0,-5.327964934145014,Decision Range
320000.0,-5.334963322493306,Decision Range
321000.0,-5.3189667470974005,Decision Range
322000.0,-5.278466255201515,Decision Range
323000.0,-5.215242772496676,Decision Range
324000.0,-5.199472818510819,Decision Range
325000.0,-5.141315545688305,Decision Range
326000.0,-5.170408163217427,Decision Range
327000.0,-5.133223952909645,Decision Range
328000.0,-5.116161220229983,Decision Range
329000.0,-5.070695924072915,Decision Range
330000.0,-5.189533278290411,Decision Range
331000.0,-5.186075014568151,Decision Range
332000.0,-5.1833896682281715,Decision Range
333000.0,-5.140748791231558,Decision Range
334000.0,-5.205896128929807,Decision Range
335000.0,-5.1530295394175205,Decision Range
336000.0,-5.091334280689289,Decision Range
337000.0,-5.051431453678751,Decision Range
338000.0,-5.031633208822266,Decision Range
339000.0,-4.985746247668568,Decision Range
340000.0,-4.946304478192855,Decision Range
341000.0,-4.972371202754281,Decision Range
342000.0,-4.9530759582369885,Decision Range
343000.0,-4.911189982590764,Decision Range
344000.0,-4.893090033365095,Decision Range
345000.0,-4.899548731884523,Decision Range
346000.0,-4.869578886537855,Decision Range
347000.0,-4.868923328403285,Decision Range
348000.0,-4.987494745830166,Decision Range
349000.0,-4.95588555438369,Decision Range
350000.0,-4.959876817245256,Decision Range
351000.0,-4.951953319400571,Decision Range
352000.0,-4.994936092998108,Decision Range
353000.0,-4.9654528171720544,Decision Range
354000.0,-4.986133666570716,Decision Range
355000.0,-4.96717526033416,Decision Range
356000.0,-5.000185468188423,Decision Range
357000.0,-4.975033119789683,Decision Range
358000.0,-4.939494669137723,Decision Range
359000.0,-4.902064570499868,Decision Range
360000.0,-4.889410682795186,Decision Range
361000.0,-4.834097110096467,Decision Range
362000.0,-4.863626504660308,Decision Range
363000.0,-4.934975838149217,Decision Range
364000.0,-4.900317037811276,Decision Range
365000.0,-4.9584311211853,Decision Range
366000.0,-4.970000388871763,Decision Range
367000.0,-4.951546188710707,Decision Range
368000.0,-4.92070085673794,Decision Range
369000.0,-4.946754675366497,Decision Range
370000.0,-4.9436400832683995,Decision Range
371000.0,-4.976608969455321,Decision Range
372000.0,-4.97190333883076,Decision Range
373000.0,-4.928506889006532,Decision Range
374000.0,-4.852899718441551,Decision Range
375000.0,-4.9237791456283,Decision Range
376000.0,-4.9182273953781355,Decision Range
377000.0,-4.963798664921973,Decision Range
378000.0,-4.983874002862703,Decision Range
379000.0,-4.923048647026514,Decision Range
380000.0,-4.919564461898089,Decision Range
381000.0,-4.8965824021714095,Decision Range
382000.0,-4.868042730800937,Decision Range
383000.0,-4.89731327130099,Decision Range
384000.0,-4.922332384805032,Decision Range
385000.0,-4.850915644257408,Decision Range
386000.0,-4.8292910923607,Decision Range
387000.0,-4.760743879928639,Decision Range
388000.0,-4.784217725666093,Decision Range
389000.0,-4.839173618900917,Decision Range
390000.0,-4.845555425436034,Decision Range
391000.0,-4.788719899170794,Decision Range
392000.0,-4.764451069014806,Decision Range
393000.0,-4.751999203621011,Decision Range
394000.0,-4.7096551547902115,Decision Range
395000.0,-4.721511669549786,Decision Range
396000.0,-4.713838271512359,Decision Range
397000.0,-4.753067846698643,Decision Range
398000.0,-4.705722631834872,Decision Range
399000.0,-4.697639416388453,Decision Range
400000.0,-4.704579855198852,Decision Range
401000.0,-4.667851173813574,Decision Range
402000.0,-4.612055219946962,Decision Range
403000.0,-4.631070440860319,Decision Range
404000.0,-4.628212478318951,Decision Range
405000.0,-4.566543437273487,Decision Range
406000.0,-4.515226002901421,Decision Range
407000.0,-4.506552806050722,Decision Range
408000.0,-4.49498210849721,Decision Range
409000.0,-4.458063808850852,Decision Range
410000.0,-4.453538852317916,Decision Range
411000.0,-4.389161367728906,Decision Range
412000.0,-4.409203631221122,Decision Range
413000.0,-4.368500484438662,Decision Range
414000.0,-4.439099622509209,Decision Range
415000.0,-4.520822033389669,Decision Range
416000.0,-4.555258093127656,Decision Range
417000.0,-4.562020010706381,Decision Range
418000.0,-4.605556497582562,Decision Range
419000.0,-4.519671949871707,Decision Range
420000.0,-4.544315870078317,Decision Range
421000.0,-4.566076617139892,Decision Range
422000.0,-4.52757531371057,Decision Range
423000.0,-4.498892602006823,Decision Range
424000.0,-4.511338895406542,Decision Range
425000.0,-4.44175767556221,Decision Range
426000.0,-4.476025244321636,Decision Range
427000.0,-4.478129162082971,Decision Range
428000.0,-4.476928854987428,Decision Range
429000.0,-4.505839031691488,Decision Range
430000.0,-4.4435873127653,Decision Range
431000.0,-4.495487770620993,Decision Range
432000.0,-4.508067517603249,Decision Range
433000.0,-4.562258586951663,Decision Range
434000.0,-4.493275456016403,Decision Range
435000.0,-4.515770568217719,Decision Range
436000.0,-4.444449777481546,Decision Range
437000.0,-4.494797326449266,Decision Range
438000.0,-4.468109711465762,Decision Range
439000.0,-4.4525352748579285,Decision Range
440000.0,-4.399952349139172,Decision Range
441000.0,-4.456652939537438,Decision Range
442000.0,-4.536538574306476,Decision Range
443000.0,-4.465592072951687,Decision Range
444000.0,-4.433682944596309,Decision Range
445000.0,-4.406623006770485,Decision Range
446000.0,-4.443152374887466,Decision Range
447000.0,-4.5226778005766874,Decision Range
448000.0,-4.565462663218141,Decision Range
449000.0,-4.524992107075972,Decision Range
450000.0,-4.4828504848345085,Decision Range
451000.0,-4.446837957846202,Decision Range
452000.0,-4.423673694669926,Decision Range
453000.0,-4.367322601946928,Decision Range
454000.0,-4.370740086008212,Decision Range
455000.0,-4.3884321199463265,Decision Range
456000.0,-4.424072712587926,Decision Range
457000.0,-4.4864293053063085,Decision Range
458000.0,-4.462571278075051,Decision Range
459000.0,-4.448996337370761,Decision Range
460000.0,-4.455433339388026,Decision Range
461000.0,-4.466884370630295,Decision Range
462000.0,-4.472423966910487,Decision Range
463000.0,-4.4305914991863,Decision Range
464000.0,-4.428786531694636,Decision Range
465000.0,-4.465725973077129,Decision Range
466000.0,-4.454147528694207,Decision Range
467000.0,-4.452890695663123,Decision Range
468000.0,-4.39330832804763,Decision Range
469000.0,-4.4473962208951265,Decision Range
470000.0,-4.385390060172331,Decision Range
471000.0,-4.391327838276386,Decision Range
472000.0,-4.3743209890185115,Decision Range
473000.0,-4.326922397720357,Decision Range
474000.0,-4.302838200193805,Decision Range
475000.0,-4.289193177391145,Decision Range
476000.0,-4.286680053632061,Decision Range
477000.0,-4.267894859525135,Decision Range
478000.0,-4.26159089966808,Decision Range
479000.0,-4.224532382249678,Decision Range
480000.0,-4.254256037604662,Decision Range
481000.0,-4.251615753119449,Decision Range
482000.0,-4.22167629284461,Decision Range
483000.0,-4.2290502723918335,Decision Range
484000.0,-4.2329276204131725,Decision Range
485000.0,-4.236675760152097,Decision Range
486000.0,-4.204952712806112,Decision Range
487000.0,-4.220805402750218,Decision Range
488000.0,-4.231145986265662,Decision Range
489000.0,-4.32883851719835,Decision Range
490000.0,-4.365811603698052,Decision Range
491000.0,-4.347290198565793,Decision Range
492000.0,-4.387196263207206,Decision Range
493000.0,-4.343171738094636,Decision Range
494000.0,-4.418684474012474,Decision Range
495000.0,-4.39061074635601,Decision Range
496000.0,-4.43423767211194,Decision Range
497000.0,-4.529692856034114,Decision Range
498000.0,-4.490823655508408,Decision Range
499000.0,-4.4846194602284095,Decision Range
500000.0,-4.563128512737315,Decision Range
501000.0,-4.526503661826554,Decision Range
502000.0,-4.441564129369993,Decision Range
503000.0,-4.487595792858463,Decision Range
504000.0,-4.4811925971867925,Decision Range
505000.0,-4.4470863898738395,Decision Range
506000.0,-4.469248395377096,Decision Range
507000.0,-4.479808044585597,Decision Range
508000.0,-4.522298660422724,Decision Range
509000.0,-4.5561460238874885,Decision Range
510000.0,-4.587059931265502,Decision Range
511000.0,-4.531929559004138,Decision Range
512000.0,-4.4863877089492865,Decision Range
513000.0,-4.491938452133414,Decision Range
514000.0,-4.449816095032724,Decision Range
515000.0,-4.41705104692629,Decision Range
516000.0,-4.431370575573628,Decision Range
517000.0,-4.518151799221094,Decision Range
518000.0,-4.565466965645843,Decision Range
519000.0,-4.561517772217371,Decision Range
520000.0,-4.549024850411007,Decision Range
521000.0,-4.5092831420587,Decision Range
522000.0,-4.502493048638321,Decision Range
523000.0,-4.483838504238632,Decision Range
524000.0,-4.512161823510647,Decision Range
525000.0,-4.463913861691499,Decision Range
526000.0,-4.377222270360159,Decision Range
527000.0,-4.344668968579212,Decision Range
528000.0,-4.351939967133589,Decision Range
529000.0,-4.303264081791131,Decision Range
530000.0,-4.331303349434668,Decision Range
531000.0,-4.337843088045088,Decision Range
532000.0,-4.3784815275149045,Decision Range
533000.0,-4.312264205346771,Decision Range
534000.0,-4.331611455742274,Decision Range
535000.0,-4.307244752050009,Decision Range
536000.0,-4.242062103242216,Decision Range
537000.0,-4.327739178057523,Decision Range
538000.0,-4.316967382004073,Decision Range
539000.0,-4.347889871668517,Decision Range
540000.0,-4.360581823893502,Decision Range
541000.0,-4.292447184793859,Decision Range
542000.0,-4.258545393257412,Decision Range
543000.0,-4.2252437897360515,Decision Range
544000.0,-4.177227790797192,Decision Range
545000.0,-4.232250659527597,Decision Range
546000.0,-4.224583930193489,Decision Range
547000.0,-4.223388818003883,Decision Range
548000.0,-4.205087705198172,Decision Range
549000.0,-4.155694537913879,Decision Range
550000.0,-4.196118309972959,Decision Range
551000.0,-4.199811201427741,Decision Range
552000.0,-4.223945564108734,Decision Range
553000.0,-4.22215256370481,Decision Range
554000.0,-4.234233049685829,Decision Range
555000.0,-4.216282459823608,Decision Range
556000.0,-4.20690030266037,Decision Range
557000.0,-4.213160116361885,Decision Range
558000.0,-4.211254456582609,Decision Range
559000.0,-4.173570630943574,Decision Range
560000.0,-4.185531375900911,Decision Range
561000.0,-4.202643643012848,Decision Range
562000.0,-4.197785780510949,Decision Range
563000.0,-4.173325015502735,Decision Range
564000.0,-4.189823321230894,Decision Range
565000.0,-4.1664177727116165,Decision Range
566000.0,-4.1893323167008525,Decision Range
567000.0,-4.24232941355807,Decision Range
568000.0,-4.250244395059122,Decision Range
569000.0,-4.274035051778639,Decision Range
570000.0,-4.323935269862314,Decision Range
571000.0,-4.418812191061582,Decision Range
572000.0,-4.418093649341449,Decision Range
573000.0,-4.3501748734753285,Decision Range
574000.0,-4.33873567077904,Decision Range
575000.0,-4.61491979597727,Decision Range
576000.0,-4.610981948840455,Decision Range
577000.0,-4.574509997451746,Decision Range
578000.0,-4.6269703152976644,Decision Range
579000.0,-4.621891521517644,Decision Range
580000.0,-4.596208808768788,Decision Range
581000.0,-4.561989639253962,Decision Range
582000.0,-4.522821956226201,Decision Range
583000.0,-4.5542447593624615,Decision Range
584000.0,-4.514976456311789,Decision Range
585000.0,-4.524947886486923,Decision Range
586000.0,-4.506635134000651,Decision Range
587000.0,-4.54910075202596,Decision Range
588000.0,-4.523230458878092,Decision Range
589000.0,-4.466558641496779,Decision Range
590000.0,-4.417519900191136,Decision Range
591000.0,-4.42597568466156,Decision Range
592000.0,-4.404016171020217,Decision Range
593000.0,-4.3949989819684125,Decision Range
594000.0,-4.341427342787442,Decision Range
595000.0,-4.369221679230834,Decision Range
596000.0,-4.311107294030278,Decision Range
597000.0,-4.333566603515471,Decision Range
598000.0,-4.367521703820654,Decision Range
599000.0,-4.531855050277876,Decision Range
600000.0,-4.564485401287237,Decision Range
601000.0,-4.545334960873753,Decision Range
602000.0,-4.490885133110522,Decision Range
603000.0,-4.430410207147288,Decision Range
604000.0,-4.473921106053535,Decision Range
605000.0,-4.405558212104923,Decision Range
606000.0,-4.354915966916394,Decision Range
607000.0,-4.329921230486926,Decision Range
608000.0,-4.293242094488245,Decision Range
609000.0,-4.383703152033425,Decision Range
610000.0,-4.4394080834667875,Decision Range
611000.0,-4.500867683413321,Decision Range
612000.0,-4.453198399927775,Decision Range
613000.0,-4.50442337239507,Decision Range
614000.0,-4.485478501344591,Decision Range
615000.0,-4.5407832858797175,Decision Range
616000.0,-4.566486888919716,Decision Range
617000.0,-4.514858475431524,Decision Range
618000.0,-4.5603269373868764,Decision Range
619000.0,-4.491975221407425,Decision Range
620000.0,-4.40265995433272,Decision Range
621000.0,-4.399825464306514,Decision Range
622000.0,-4.326040248162874,Decision Range
623000.0,-4.253937809748414,Decision Range
624000.0,-4.200282872347846,Decision Range
625000.0,-4.173183140752091,Decision Range
626000.0,-4.10476652455082,Decision Range
627000.0,-4.0707476306772525,Decision Range
628000.0,-4.029947690206317,Decision Range
629000.0,-4.041375954385272,Decision Range
630000.0,-4.048824874027458,Decision Range
631000.0,-4.074866305878453,Decision Range
632000.0,-4.128978119826474,Decision Range
633000.0,-4.151660864759833,Decision Range
634000.0,-4.144576593189322,Decision Range
635000.0,-4.166600173464854,Decision Range
636000.0,-4.197979327503709,Decision Range
637000.0,-4.1931054379946735,Decision Range
638000.0,-4.240186015475433,Decision Range
639000.0,-4.231605364604005,Decision Range
640000.0,-4.2982989887764536,Decision Range
641000.0,-4.301492860252853,Decision Range
642000.0,-4.337947052536841,Decision Range
643000.0,-4.277521882183865,Decision Range
644000.0,-4.266685720325648,Decision Range
645000.0,-4.279248555738809,Decision Range
646000.0,-4.214411250975855,Decision Range
647000.0,-4.180311672504517,Decision Range
648000.0,-4.1457625677039065,Decision Range
649000.0,-4.156754277880723,Decision Range
650000.0,-4.179515872000603,Decision Range
651000.0,-4.111739011525115,Decision Range
652000.0,-4.096150628053199,Decision Range
653000.0,-4.074734143174587,Decision Range
654000.0,-4.2178268980672495,Decision Range
655000.0,-4.201695363134743,Decision Range
656000.0,-4.179019697894723,Decision Range
657000.0,-4.175044389536547,Decision Range
658000.0,-4.323273066055814,Decision Range
659000.0,-4.338565668665804,Decision Range
660000.0,-4.350127237184113,Decision Range
661000.0,-4.410023037876787,Decision Range
662000.0,-4.383762920967536,Decision Range
663000.0,-4.404207023797638,Decision Range
664000.0,-4.380072791553832,Decision Range
665000.0,-4.333497354605229,Decision Range
666000.0,-4.349651556966216,Decision Range
667000.0,-4.295500559279954,Decision Range
668000.0,-4.272642199731026,Decision Range
669000.0,-4.331495870460417,Decision Range
670000.0,-4.280473442717272,Decision Range
671000.0,-4.23400701011388,Decision Range
672000.0,-4.196685483842194,Decision Range
673000.0,-4.252108711252258,Decision Range
674000.0,-4.233690070447487,Decision Range
675000.0,-4.254725536674563,Decision Range
676000.0,-4.232370214583267,Decision Range
677000.0,-4.195121945019265,Decision Range
678000.0,-4.165534595670218,Decision Range
679000.0,-4.194702195148487,Decision Range
680000.0,-4.307876559763926,Decision Range
681000.0,-4.270659265951602,Decision Range
682000.0,-4.259193820888275,Decision Range
683000.0,-4.266991709647328,Decision Range
684000.0,-4.28568069361534,Decision Range
685000.0,-4.29363004974268,Decision Range
686000.0,-4.315038420569449,Decision Range
687000.0,-4.300086346190146,Decision Range
688000.0,-4.273063241019769,Decision Range
689000.0,-4.2624080018661195,Decision Range
690000.0,-4.222572549644975,Decision Range
691000.0,-4.221600911260322,Decision Range
692000.0,-4.240639879483622,Decision Range
693000.0,-4.2268084451255294,Decision Range
694000.0,-4.224564693020009,Decision Range
695000.0,-4.179808654947988,Decision Range
